股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,成交量,成交额(万元)
300284,苏交科,2026-06-05,5.8000,5.9300,5.7600,5.8400,85022,4965.28
300285,国瓷材料,2026-06-05,62.1100,67.6000,60.4000,65.1800,1406309,916632.21
300286,安科瑞,2026-06-05,32.1800,33.8500,31.2500,32.7500,136953,44852.11
300287,飞利信,2026-06-05,3.8500,3.9400,3.7300,3.8600,302387,11672.14
300288,朗玛信息,2026-06-05,9.8100,10.1000,9.6600,9.9800,54990,5488.00
300289,利德曼,2026-06-05,5.7000,5.7700,5.6200,5.7300,59618,3416.11
300290,荣科科技,2026-06-05,10.2800,10.5000,10.0000,10.2800,196755,20226.41
300292,吴通控股,2026-06-05,5.8200,6.4900,5.7900,6.1500,2165108,133154.14
300293,蓝英装备,2026-06-05,17.4600,18.3000,16.9500,18.0100,102543,18467.99
300294,博雅生物,2026-06-05,16.3800,17.2400,16.3100,16.5900,108600,18016.74
300295,*ST三六,2026-06-05,11.7000,11.9400,11.6300,11.6900,17835,2084.91
300296,利亚德,2026-06-05,6.7100,7.0700,6.6600,6.8800,1992150,137059.92
300298,三诺生物,2026-06-05,14.9200,15.1300,14.8400,14.9600,37301,5580.23
300299,富春股份,2026-06-05,5.2500,5.7500,5.2200,5.4500,300887,16398.34
300300,海峡创新,2026-06-05,9.2700,9.4300,9.0600,9.2400,374924,34642.98
300301,ST长方,2026-06-05,3.3400,3.3400,3.2100,3.2700,100444,3284.52
300302,同有科技,2026-06-05,54.1200,57.9800,52.6300,53.0100,753139,399238.98
300303,聚飞光电,2026-06-05,8.9000,9.2500,8.5500,8.8900,1054638,93757.32
300304,云意电气,2026-06-05,15.2500,15.2600,14.7300,14.8800,437187,65053.43
300305,裕兴股份,2026-06-05,7.6400,8.1600,7.5000,7.5500,549029,41451.69
300306,远方信息,2026-06-05,10.6500,10.9500,10.3500,10.8000,31859,3440.77
300307,慈星股份,2026-06-05,6.7500,7.7900,6.7500,7.6500,666688,51001.63
300308,中际旭创,2026-06-05,1273.2000,1301.5100,1160.0000,1179.9900,474741,5601896.33
300310,宜通世纪,2026-06-05,4.8600,5.0700,4.7800,4.9800,346831,17272.18
300311,ST任子行,2026-06-05,5.1000,5.2500,5.1000,5.2100,77491,4037.28
300313,*ST天山,2026-06-05,8.6600,8.9600,8.6200,8.6700,22800,1976.76
300314,戴维医疗,2026-06-05,9.9200,10.1600,9.8100,10.0600,25707,2586.12
300316,晶盛机电,2026-06-05,48.4800,50.2200,46.2300,48.8900,379022,185303.86
300317,珈伟新能,2026-06-05,5.5100,5.7500,5.1500,5.4000,977511,52785.59
300318,博晖创新,2026-06-05,4.7500,4.9100,4.7500,4.8300,60211,2908.19
300319,麦捷科技,2026-06-05,19.4500,23.3600,19.4400,22.2800,2692560,599902.37
300320,海达股份,2026-06-05,8.8500,9.0800,8.7600,8.8100,114936,10125.86
300322,硕贝德,2026-06-05,31.5900,36.8800,30.5500,33.7500,956643,322867.01
300323,华灿光电,2026-06-05,17.5100,18.8800,17.0600,17.6600,1762212,311206.64
300324,旋极信息,2026-06-05,4.1900,4.2900,4.1100,4.2000,404675,16996.35
300326,ST凯利,2026-06-05,6.2400,6.3200,6.0500,6.2600,86397,5408.45
300327,中颖电子,2026-06-05,27.1000,28.0900,25.6100,27.4700,288075,79134.20
300328,宜安科技,2026-06-05,19.6100,23.5200,19.2300,22.1200,1305927,288871.05
300331,苏大维格,2026-06-05,57.3800,62.6900,56.9000,59.0600,209617,123799.80
300332,天壕能源,2026-06-05,4.8300,4.8700,4.6900,4.7900,211364,10124.34
300334,津膜科技,2026-06-05,7.4900,9.0100,7.4900,9.0100,350623,31591.13
300335,迪森股份,2026-06-05,5.7800,5.9400,5.6100,5.6500,192522,10877.49
300337,银邦股份,2026-06-05,12.3900,12.6500,11.9100,12.4300,312509,38844.87
300338,*ST开元,2026-06-05,3.2400,3.3400,3.1800,3.3300,84889,2826.80
300339,润和软件,2026-06-05,41.2000,42.6300,40.8800,41.4600,313420,129943.93
300340,科恒股份,2026-06-05,9.3700,9.8100,9.2300,9.6300,85159,8200.81
300341,麦克奥迪,2026-06-05,13.8200,15.0500,13.3400,14.8600,126550,18805.33
300342,天银机电,2026-06-05,49.7500,51.9000,48.0900,50.5000,462848,233738.24
300343,ST联创,2026-06-05,6.4500,6.5700,6.3900,6.5100,140766,9163.87
300345,华民股份,2026-06-05,5.9000,6.2700,5.8500,6.1500,260447,16017.49
300346,南大光电,2026-06-05,51.6900,60.6100,50.6500,57.0300,1143687,652244.70
300347,泰格医药,2026-06-05,39.8600,40.6900,38.7300,38.9200,185586,72230.07
300348,长亮科技,2026-06-05,9.9300,10.1000,9.8700,9.9400,140113,13927.23
300349,金卡智能,2026-06-05,12.0300,12.3600,11.7900,12.0400,107994,13002.48
300350,华鹏飞,2026-06-05,4.4200,4.6100,4.3900,4.5400,154674,7022.20
300351,永贵电器,2026-06-05,17.2400,17.5000,16.7000,17.1000,138156,23624.68
300352,ST信源,2026-06-05,3.1100,3.1500,3.0600,3.1000,226268,7014.31
300353,东土科技,2026-06-05,18.4500,21.9400,17.8500,21.9400,711508,156104.86
300354,东华测试,2026-06-05,31.8500,33.8000,30.8600,33.0900,35807,11848.54
300355,蒙草生态,2026-06-05,3.1000,3.1400,3.0600,3.1200,200857,6266.74
300357,我武生物,2026-06-05,22.2600,22.7400,22.1500,22.2400,53270,11847.25
300358,楚天科技,2026-06-05,8.1000,8.4600,7.9800,8.2400,197457,16270.46
300359,全通教育,2026-06-05,3.9900,4.1300,3.9400,4.0800,100337,4093.75
300360,炬华科技,2026-06-05,13.4400,13.7500,13.1500,13.5500,69176,9373.35
300363,博腾股份,2026-06-05,14.0800,14.1900,13.8400,13.8800,87679,12169.85
300365,恒华科技,2026-06-05,5.1600,5.2400,5.0100,5.1300,158713,8141.98
300366,ST创意,2026-06-05,5.2500,5.4100,5.2400,5.3500,57942,3099.90
300368,汇金股份,2026-06-05,9.6000,9.7200,9.3200,9.3800,159550,14965.79
300370,安控科技,2026-06-05,2.5000,2.5400,2.4400,2.4600,279863,6884.63
300371,汇中股份,2026-06-05,11.1000,11.5700,10.8300,11.3600,32111,3647.81
300373,扬杰科技,2026-06-05,104.1900,108.6600,101.3100,102.8700,226643,233147.65
300374,中铁装配,2026-06-05,11.9800,12.3700,11.8600,12.1000,44370,5368.77
300376,易事特,2026-06-05,4.9800,5.0300,4.8200,4.9500,268120,13271.94
300377,赢时胜,2026-06-05,13.3300,14.0500,13.2700,13.3300,290425,38713.65
300378,鼎捷数智,2026-06-05,36.4500,36.9800,35.0000,35.8800,122866,44084.32
300381,溢多利,2026-06-05,6.2500,6.2600,6.0000,6.1500,85522,5259.60
300382,斯莱克,2026-06-05,16.9000,17.0800,15.7700,16.1200,360002,58032.32
300383,光环新网,2026-06-05,13.3000,13.4300,12.9600,13.0300,633906,82597.95
300384,三联虹普,2026-06-05,12.2800,12.7100,12.2200,12.5100,32820,4105.78
300385,ST雪浪,2026-06-05,14.5900,15.3300,14.3100,15.0600,111446,16783.77
300386,飞天诚信,2026-06-05,10.6200,10.8700,10.5100,10.6500,53296,5676.02
300389,艾比森,2026-06-05,13.6000,14.1800,13.3600,13.8500,66374,9192.80
300390,天华新能,2026-06-05,79.5700,83.6000,77.3100,80.5000,474212,381740.66
300393,中来股份,2026-06-05,9.2800,9.5900,8.9000,8.9600,427197,38276.85
300394,天孚通信,2026-06-05,483.0000,501.8700,449.0000,457.0000,471206,2153411.42
300395,菲利华,2026-06-05,120.0100,125.0000,117.1100,119.2300,369619,440696.73
300396,ST迪瑞,2026-06-05,7.6000,7.7100,7.5300,7.5900,23055,1749.87
300397,天和防务,2026-06-05,12.9100,13.7900,12.4500,13.3300,266883,35575.50
300399,天利科技,2026-06-05,19.0000,19.6400,18.6000,19.1300,52823,10105.04
300400,劲拓股份,2026-06-05,28.0100,31.2000,27.3900,29.7500,198772,59134.67
300401,花园生物,2026-06-05,11.3700,11.5700,11.2600,11.3200,73582,8329.48
300402,宝色股份,2026-06-05,16.0100,17.3600,15.9100,17.1900,89220,15336.92
300403,汉宇集团,2026-06-05,10.4600,11.4400,10.0700,11.1100,253945,28213.29
300404,博济医药,2026-06-05,9.1300,9.2800,8.9200,9.0900,101412,9218.35
300405,科隆股份,2026-06-05,6.0800,6.4600,5.9000,6.2900,102053,6419.13
300406,九强生物,2026-06-05,11.7200,12.0500,11.6800,11.9500,42596,5090.22
300407,凯发电气,2026-06-05,11.7800,12.4600,11.6100,12.1600,76411,9291.58
300408,三环集团,2026-06-05,136.0000,142.9000,130.0000,134.8300,782509,1055056.88
300409,道氏技术,2026-06-05,21.7900,22.1100,21.0000,21.4700,203512,43694.03
300410,正业科技,2026-06-05,11.8000,12.4000,11.2700,12.0100,653091,78436.23
300411,金盾股份,2026-06-05,9.4800,9.5000,8.7500,8.8200,174961,15431.56
300412,迦南科技,2026-06-05,4.4300,4.5500,4.3300,4.5000,99444,4474.98
300413,芒果超媒,2026-06-05,16.6500,16.9000,16.5800,16.6600,127915,21310.64
300414,中光防雷,2026-06-05,11.9200,12.8200,11.6800,12.4200,104851,13022.49
300415,伊之密,2026-06-05,21.2500,22.0900,20.8200,21.6600,89684,19425.55
300416,苏试试验,2026-06-05,18.0500,18.6000,16.7000,17.9500,334126,59975.62
300417,南华仪器,2026-06-05,12.0500,12.9800,11.9000,12.6500,44662,5649.74
300418,昆仑万维,2026-06-05,40.5100,41.5700,39.6200,40.5000,480562,194627.61
300419,ST浩丰,2026-06-05,7.1900,7.2800,7.1200,7.1200,56463,4020.17
300420,五洋自控,2026-06-05,6.4900,6.6900,6.0000,6.0700,2839594,172363.36
300421,力星股份,2026-06-05,21.7000,23.1400,20.6300,22.2600,167195,37217.61
300422,博世科,2026-06-05,5.2100,5.3200,4.9700,5.2400,172486,9038.27
300423,昇辉科技,2026-06-05,6.2900,6.4500,6.1400,6.3300,91174,5771.31
300424,航新科技,2026-06-05,18.6600,20.3400,18.3200,19.9300,238951,47622.93
300425,中建环能,2026-06-05,4.2300,4.3600,4.2000,4.3000,59741,2568.86
300427,红相股份,2026-06-05,7.5000,7.8300,7.3100,7.6100,541744,41226.72
300428,立中集团,2026-06-05,19.9200,20.2900,19.1200,19.7100,83575,16472.63
300429,强力新材,2026-06-05,13.5000,14.2700,12.8400,13.8800,362166,50268.64
300430,*ST益通,2026-06-05,5.4200,5.6000,5.3000,5.4000,142091,7672.91
300432,富临精工,2026-06-05,23.0000,23.4100,22.3100,22.8400,371526,84856.54
300433,蓝思科技,2026-06-05,43.1100,47.7900,41.9900,45.6100,2301436,1049684.96
300434,金石亚药,2026-06-05,9.4300,9.6300,9.3500,9.4400,87018,8214.50
300435,中泰股份,2026-06-05,18.2000,18.5000,17.7500,18.0800,97809,17683.87
300436,广生堂,2026-06-05,97.6100,97.6400,87.8000,88.8100,106369,94466.31
300437,清水源,2026-06-05,12.0000,12.3400,11.7500,12.1400,84403,10246.52
300438,鹏辉能源,2026-06-05,77.2400,78.6100,74.9900,75.6500,200539,151707.75
300439,美康生物,2026-06-05,8.8100,9.0000,8.7900,8.9100,26316,2344.76
300440,运达科技,2026-06-05,18.1500,18.9000,17.9700,18.8500,166065,31303.25
300441,鲍斯股份,2026-06-05,6.1100,6.3500,6.1100,6.2600,62163,3891.40
300442,润泽科技,2026-06-05,81.0000,81.0000,77.9400,78.1700,334809,261720.20
300443,金雷股份,2026-06-05,23.6500,23.7600,22.8800,23.1700,76888,17814.95
300444,双杰电气,2026-06-05,13.6900,13.8600,13.2200,13.5000,337488,45560.88
300445,康斯特,2026-06-05,23.2200,25.8500,22.7000,24.5400,122400,30036.96
300446,航天智造,2026-06-05,15.9500,16.4300,15.6700,16.0900,105916,17041.88
300447,全信股份,2026-06-05,16.1300,16.7600,16.0400,16.5300,76988,12726.12
300448,浩云科技,2026-06-05,7.5500,7.5500,7.0400,7.3500,289667,21290.52
300449,汉邦高科,2026-06-05,7.9400,8.3000,7.9000,8.0100,301120,24119.71
300450,先导智能,2026-06-05,47.0100,48.5500,45.1100,46.9800,620742,291624.59
300451,创业慧康,2026-06-05,3.7000,3.7800,3.6500,3.7100,261371,9696.86
300452,山河药辅,2026-06-05,12.2100,12.6200,12.2100,12.5000,24773,3096.63
300454,深信服,2026-06-05,110.1100,111.2600,107.0000,107.9000,103091,111235.19
300455,航天智装,2026-06-05,22.1500,23.1800,22.0300,22.6700,127846,28982.69
300456,赛微电子,2026-06-05,44.3800,45.2700,42.8200,43.0500,413028,177808.55
300457,赢合科技,2026-06-05,24.7500,25.5000,23.8100,24.8300,189603,47078.42
300458,全志科技,2026-06-05,32.6500,33.2900,31.3100,32.4800,335011,108811.57
300460,ST惠伦,2026-06-05,9.4000,9.4600,9.1400,9.2100,61562,5669.86
300462,ST华铭,2026-06-05,12.1700,12.2000,11.9500,12.0400,18559,2234.50
300463,迈克生物,2026-06-05,9.0700,9.1700,8.9600,9.0900,56005,5090.85
300465,高伟达,2026-06-05,13.6400,14.7100,13.6400,14.2900,290927,41573.47
300466,赛摩智能,2026-06-05,7.9100,8.3500,7.7700,8.2000,98776,8099.63
300468,四方精创,2026-06-05,23.4900,23.6800,23.1000,23.2400,179055,41612.38
300469,信息发展,2026-06-05,53.3300,57.8000,52.0000,56.0900,132544,74343.93
300470,中密控股,2026-06-05,30.8800,31.4000,30.5500,31.1500,24335,7580.35
300471,厚普股份,2026-06-05,9.6400,9.8100,9.4000,9.6900,64883,6287.16
300472,*ST新元,2026-06-05,8.2800,8.3300,8.0300,8.1500,32687,2663.99
300473,德尔股份,2026-06-05,34.5000,35.4700,33.1900,34.4900,61040,21052.70
300474,景嘉微,2026-06-05,57.3800,57.8500,55.8000,56.3700,96779,54554.32
300475,香农芯创,2026-06-05,179.4200,179.7100,170.9500,171.9000,311709,535827.77
300476,胜宏科技,2026-06-05,359.8400,360.0000,336.5000,338.9000,553281,1875069.31
300477,ST合纵,2026-06-05,2.4200,2.5100,2.4200,2.4500,317665,7782.79
300478,杭州高新,2026-06-05,42.8800,43.9900,39.8300,40.4000,98022,39600.89
300479,神思电子,2026-06-05,14.3600,14.9300,14.2200,14.6500,35102,5142.44
300480,光力科技,2026-06-05,35.0000,35.9300,33.8800,34.3600,180364,61973.07
300481,濮阳惠成,2026-06-05,13.7000,14.2300,13.0800,13.9600,119715,16712.21
300482,万孚生物,2026-06-05,16.3500,18.8000,16.3500,18.4900,265638,49116.47
300484,蓝海华腾,2026-06-05,14.4800,15.5700,14.0700,15.1500,64448,9763.87
300485,赛升药业,2026-06-05,8.8800,9.1100,8.8200,8.9300,67548,6032.04
300486,东杰智能,2026-06-05,27.7900,28.8800,26.9000,28.1500,367811,103538.80
300487,蓝晓科技,2026-06-05,54.9900,54.9900,52.4000,53.7600,54539,29320.17
300488,恒锋工具,2026-06-05,31.8000,35.0400,30.6200,34.5500,112044,38711.20
300489,光智科技,2026-06-05,127.5100,129.0000,124.2000,125.3500,85283,106902.24
300490,华自科技,2026-06-05,15.0100,15.1800,14.4500,14.7600,156882,23155.78
300491,通合科技,2026-06-05,31.8200,32.8900,29.5100,32.1800,161811,52070.78
300493,润欣科技,2026-06-05,14.8000,15.4900,13.8000,15.1200,284028,42945.03
300494,盛天网络,2026-06-05,8.9500,9.4900,8.9500,9.4100,172442,16226.79
300496,中科创达,2026-06-05,61.8600,65.5500,59.9300,63.1700,234522,148147.55
300497,富祥股份,2026-06-05,16.0800,16.3000,15.3600,15.8500,266028,42165.44
300498,温氏股份,2026-06-05,12.9200,13.0300,12.7500,12.8900,354869,45742.61
300499,高澜股份,2026-06-05,37.5500,37.9300,35.9800,36.7300,253918,93264.08
300500,启迪设计,2026-06-05,10.5000,10.8500,10.2000,10.6700,39907,4258.08
300501,海顺新材,2026-06-05,12.6400,13.0900,12.0200,12.7900,78944,10096.94
300502,新易盛,2026-06-05,790.0000,818.3800,730.0000,748.0000,441765,3304402.20
300503,昊志机电,2026-06-05,75.0100,83.9700,70.0000,81.7700,406443,332348.44
300504,天邑股份,2026-06-05,19.8700,20.6900,19.3300,19.5600,221813,43386.62
300505,川金诺,2026-06-05,19.4300,19.7600,19.0200,19.4800,114271,22259.99
300506,ST名家汇,2026-06-05,4.5600,4.7900,4.5400,4.6200,63576,2937.21
300508,维宏股份,2026-06-05,43.6300,46.6600,43.0100,44.8500,48999,21976.05
300509,新美星,2026-06-05,9.7100,9.9000,9.4700,9.7600,49625,4843.40
300510,金冠股份,2026-06-05,3.5900,3.7000,3.5100,3.6300,164779,5981.48
300511,雪榕生物,2026-06-05,5.9900,6.1600,5.8900,5.9200,167361,9907.77
300512,中亚股份,2026-06-05,7.6400,7.9800,7.4700,7.8200,42688,3338.20
300513,恒实科技,2026-06-05,7.7900,8.0900,7.6100,7.9400,78958,6269.27
300514,友讯达,2026-06-05,10.5200,11.0500,10.2800,10.8400,37528,4068.04
300515,三德科技,2026-06-05,15.1600,15.8000,14.8800,15.5500,27862,4332.54
300516,久之洋,2026-06-05,41.8000,44.5800,40.8500,40.9800,225024,92214.84
300517,海波重科,2026-06-05,11.1400,11.3600,10.8100,11.1000,47459,5267.95
300518,新迅达,2026-06-05,29.0000,29.2900,27.8500,28.4900,78618,22398.27
300520,科大国创,2026-06-05,33.0100,33.0300,30.9200,32.2200,167874,54089.00
300522,世名科技,2026-06-05,11.4700,11.9100,11.0100,11.6100,66588,7730.87
300523,辰安科技,2026-06-05,21.0800,21.2600,20.3900,20.7500,37230,7725.23
300525,博思软件,2026-06-05,8.5900,8.9700,8.5900,8.7500,129478,11329.33
300527,ST应急,2026-06-05,7.6600,7.7200,7.5900,7.6700,65938,5057.44
300529,健帆生物,2026-06-05,17.2500,17.5000,17.0800,17.2200,52372,9018.46
300530,领湃科技,2026-06-05,19.4600,20.0300,18.9300,19.6000,26433,5180.87
300531,优博讯,2026-06-05,15.6600,15.9500,15.2200,15.8200,106462,16842.29
300532,今天国际,2026-06-05,6.7900,7.0500,6.7800,6.9200,80000,5536.00
300533,冰川网络,2026-06-05,15.5100,17.4800,15.5100,16.3000,136940,22321.22
300534,陇神戎发,2026-06-05,7.6400,7.8100,7.5700,7.7200,42996,3319.29
300535,达威股份,2026-06-05,15.3800,15.9700,14.9000,15.8800,32420,5148.30
300537,广信材料,2026-06-05,25.0100,29.0000,23.9800,26.9400,292117,78696.32
300538,同益股份,2026-06-05,17.1800,18.0900,16.4000,17.6600,135356,23903.87
300539,横河精密,2026-06-05,23.4300,24.3200,21.8100,23.7600,121440,28854.14
300540,蜀道装备,2026-06-05,26.7000,27.0900,26.2800,26.6200,96007,25557.06
300542,新晨科技,2026-06-05,12.5900,12.8500,12.3500,12.6400,49318,6233.80
300543,朗科智能,2026-06-05,8.5100,8.9600,8.3000,8.7700,82522,7237.18
300545,联得装备,2026-06-05,34.0000,37.3600,32.9000,36.1200,197486,71331.94
300546,雄帝科技,2026-06-05,16.8000,17.1400,16.5100,16.8800,32530,5491.06
300547,川环科技,2026-06-05,34.9000,34.9100,33.9000,34.1200,85500,29172.60
300548,长芯博创,2026-06-05,228.5100,237.9800,217.0000,219.0000,193495,423754.05
300551,古鳌科技,2026-06-05,11.2400,11.4400,10.9700,11.1600,89102,9943.78
300553,集智股份,2026-06-05,68.6100,70.9700,63.9800,67.3100,88442,59530.31
300554,三超新材,2026-06-05,28.8300,30.3000,28.5700,29.5900,93185,27573.44
300555,ST路通,2026-06-05,13.0100,13.0800,12.6900,12.8000,11646,1490.69
300556,丝路视觉,2026-06-05,18.0400,18.8000,17.6300,18.4800,66602,12308.05
300557,理工光科,2026-06-05,29.0000,31.5000,28.6600,29.8700,131309,39222.00
300558,贝达药业,2026-06-05,49.3100,52.4800,48.7100,48.8800,194261,94954.78
300560,中富通,2026-06-05,17.8200,18.6900,17.2400,18.2000,201346,36644.97
300561,汇金科技,2026-06-05,15.6900,15.9900,14.5600,14.6800,325194,47738.48
300563,神宇股份,2026-06-05,29.9900,32.3200,29.9000,31.3900,103538,32500.58
300564,筑博设计,2026-06-05,13.5000,13.8300,13.3000,13.4800,46406,6255.53
300565,科信技术,2026-06-05,12.8500,13.3000,12.4000,12.8300,178230,22866.91
300566,激智科技,2026-06-05,26.5000,27.9900,26.0000,26.9600,317470,85589.91
300567,精测电子,2026-06-05,196.5000,198.3400,187.6000,189.2300,96286,182202.00
300568,星源材质,2026-06-05,15.4500,15.8900,15.0700,15.5000,579604,89838.62
300569,天能重工,2026-06-05,5.1600,5.2500,5.0500,5.1600,202900,10469.64
300570,太辰光,2026-06-05,172.0000,180.5000,167.0000,168.3800,264737,445764.16
300571,平治信息,2026-06-05,45.8100,48.6000,44.6000,45.1200,190540,85971.65
300572,安车检测,2026-06-05,27.6100,27.6100,26.5000,26.9200,43465,11700.78
300573,兴齐眼药,2026-06-05,37.2800,37.8100,36.7000,36.9500,68096,25161.47
300575,中旗股份,2026-06-05,5.7600,5.8700,5.6000,5.7400,116904,6710.29
300576,容大感光,2026-06-05,40.8000,44.2600,38.8800,41.7700,350016,146201.68
300578,会畅科技,2026-06-05,18.5200,18.7900,18.0800,18.4000,56921,10473.46
300579,数字认证,2026-06-05,22.5100,22.8200,22.1700,22.5200,27018,6084.45
300580,贝斯特,2026-06-05,22.5900,24.1000,21.7800,23.4500,175342,41117.70
300581,晨曦航空,2026-06-05,10.5800,10.8900,10.4200,10.7200,79948,8570.43
300582,英飞特,2026-06-05,14.3000,15.1300,13.7800,14.8000,122231,18090.19
300583,赛托生物,2026-06-05,12.2900,12.7200,12.1200,12.6000,25308,3188.81
300584,海辰药业,2026-06-05,32.8400,33.4300,32.1000,32.2000,25995,8370.39
300585,奥联电子,2026-06-05,18.4600,19.3700,18.0200,19.0500,104794,19963.26
300586,美联新材,2026-06-05,11.6000,12.4700,10.9000,12.0300,607836,73122.67
300587,天铁科技,2026-06-05,4.7900,4.8400,4.5900,4.7300,262052,12395.06
300588,熙菱信息,2026-06-05,18.6400,19.4000,17.7000,19.1000,55264,10555.42
300589,江龙船艇,2026-06-05,13.4000,13.5800,13.1200,13.3500,101779,13587.50
300590,移为通信,2026-06-05,14.2500,14.8400,14.0300,14.4800,163489,23673.21
300591,万里马,2026-06-05,7.4500,7.6600,7.2200,7.4700,130762,9767.92
300592,华凯易佰,2026-06-05,11.3200,11.5300,11.1800,11.4000,60524,6899.74
300593,新雷能,2026-06-05,36.0200,36.3100,33.6100,33.8300,314075,106251.57
300594,ST朗进,2026-06-05,16.2100,16.7500,15.9200,16.4800,25702,4235.69
300595,欧普康视,2026-06-05,11.5000,11.6400,11.4600,11.5500,61346,7085.46
300596,利安隆,2026-06-05,42.4600,42.8300,40.5200,41.0500,71015,29151.66
300597,吉大通信,2026-06-05,8.2200,8.5500,8.0900,8.3200,60591,5041.17
300598,诚迈科技,2026-06-05,32.3200,33.2000,31.9800,32.9500,48485,15975.81
300599,雄塑科技,2026-06-05,13.0900,13.3400,12.6300,12.9200,160348,20716.96
300600,国瑞科技,2026-06-05,10.8100,12.1300,10.7100,11.7700,155958,18356.26
