code,name,industry,concept_tags,listed_date,total_shares,updated_at
603205,健尔康,医疗保健,,,156000000,2026-06-06 04:00:42.451361+00:00
603206,嘉环科技,通信设备,,,305200000,2026-06-06 04:00:42.451361+00:00
603207,小方制药,医药,,,160673301,2026-06-06 04:00:42.451361+00:00
603208,江山欧派,建材,,,175879102,2026-06-06 04:00:42.451361+00:00
603209,兴通股份,交通运输,,,325000000,2026-06-06 04:00:42.451361+00:00
603210,泰鸿万立,汽车,,,340400000,2026-06-06 04:00:42.451361+00:00
603211,晋拓股份,汽车,,,271808008,2026-06-06 04:00:42.451361+00:00
603212,赛伍技术,塑料,,,437490586,2026-06-06 04:00:42.451361+00:00
603213,镇洋发展,化工新材料,,,441972305,2026-06-06 04:00:42.451361+00:00
603214,爱婴室,商业连锁,,,138540000,2026-06-06 04:00:42.451361+00:00
603215,比依股份,家用电器,,,215306309,2026-06-06 04:00:42.451361+00:00
603216,梦天家居,建材,,,222690000,2026-06-06 04:00:42.451361+00:00
603217,元利科技,化工新材料,,,208087598,2026-06-06 04:00:42.451361+00:00
603218,日月股份,电力,,,1030341328,2026-06-06 04:00:42.451361+00:00
603219,富佳股份,家用电器,,,561400000,2026-06-06 04:00:42.451361+00:00
603220,中贝通信,通信设备,,,536346914,2026-06-06 04:00:42.451361+00:00
603221,爱丽家居,建材,,,244540000,2026-06-06 04:00:42.451361+00:00
603222,济民健康,医药,,,525090586,2026-06-06 04:00:42.451361+00:00
603223,恒通股份,交通运输,,,705822188,2026-06-06 04:00:42.451361+00:00
603225,新凤鸣,化纤,,,1677493750,2026-06-06 04:00:42.451361+00:00
603226,菲林格尔,建材,,,355491797,2026-06-06 04:00:42.451361+00:00
603227,雪峰科技,化工新材料,,,1071692734,2026-06-06 04:00:42.451361+00:00
603228,景旺电子,元器件,,,984857031,2026-06-06 04:00:42.451361+00:00
603229,奥翔药业,医药,,,830297109,2026-06-06 04:00:42.451361+00:00
603230,内蒙新华,传媒娱乐,,,353523008,2026-06-06 04:00:42.451361+00:00
603231,索宝蛋白,食品饮料,,,191459102,2026-06-06 04:00:42.451361+00:00
603232,格尔软件,通信设备,,,234082207,2026-06-06 04:00:42.451361+00:00
603233,大参林,商业连锁,,,1138847969,2026-06-06 04:00:42.451361+00:00
603235,天新药业,医药,,,437780000,2026-06-06 04:00:42.451361+00:00
603236,移远通信,通信设备,,,402952813,2026-06-06 04:00:42.451361+00:00
603237,五芳斋,食品饮料,,,197072500,2026-06-06 04:00:42.451361+00:00
603238,诺邦股份,纺织服饰,,,177509004,2026-06-06 04:00:42.451361+00:00
603239,浙江仙通,汽车,,,270720000,2026-06-06 04:00:42.451361+00:00
603248,锡华科技,机械制造,,,460000000,2026-06-06 04:00:42.451361+00:00
603255,鼎际得,化工新材料,,,134591699,2026-06-06 04:00:42.451361+00:00
603256,宏和科技,文教休闲,,,904586406,2026-06-06 04:00:42.451361+00:00
603257,中国瑞林,有色,,,120000000,2026-06-06 04:00:42.451361+00:00
603258,电魂网络,通信设备,,,242764707,2026-06-06 04:00:42.451361+00:00
603259,药明康德,医药,,,2983757188,2026-06-06 04:00:42.451361+00:00
603260,合盛硅业,化工新材料,,,1182207031,2026-06-06 04:00:42.451361+00:00
603261,*ST立航,航空,,,77505000,2026-06-06 04:00:42.451361+00:00
603262,技源集团,医疗保健,,,400010000,2026-06-06 04:00:42.451361+00:00
603266,天龙股份,塑料,,,198886797,2026-06-06 04:00:42.451361+00:00
603267,鸿远电子,元器件,,,231080898,2026-06-06 04:00:42.451361+00:00
603268,松发股份,船舶,,,970778281,2026-06-06 04:00:42.451361+00:00
603269,海鸥股份,机械制造,,,308751797,2026-06-06 04:00:42.451361+00:00
603270,金帝股份,机械制造,,,219106699,2026-06-06 04:00:42.451361+00:00
603271,永杰新材,矿物制品,,,196720000,2026-06-06 04:00:42.451361+00:00
603272,*ST联翔,日用化工,,,103627002,2026-06-06 04:00:42.451361+00:00
603273,天元智能,机械制造,,,214313398,2026-06-06 04:00:42.451361+00:00
603275,众辰科技,机械制造,,,148771904,2026-06-06 04:00:42.451361+00:00
603276,恒兴新材,化工新材料,,,207649492,2026-06-06 04:00:42.451361+00:00
603277,XD银都股,机械制造,,,613699297,2026-06-06 04:00:42.451361+00:00
603278,大业股份,钢铁,,,341759414,2026-06-06 04:00:42.451361+00:00
603279,景津装备,环保,,,576373008,2026-06-06 04:00:42.451361+00:00
603280,南方路机,机械制造,,,108406699,2026-06-06 04:00:42.451361+00:00
603281,江瀚新材,化工新材料,,,373333281,2026-06-06 04:00:42.451361+00:00
603282,亚光股份,机械制造,,,133820000,2026-06-06 04:00:42.451361+00:00
603283,赛腾股份,机械制造,,,352526289,2026-06-06 04:00:42.451361+00:00
603284,林平发展,造纸,,,75414800,2026-06-06 04:00:42.451361+00:00
603285,键邦股份,化工新材料,,,160000000,2026-06-06 04:00:42.451361+00:00
603286,日盈电子,汽车,,,117611699,2026-06-06 04:00:42.451361+00:00
601900,南方传媒,传媒娱乐,,,881970078,2026-06-06 04:00:42.451361+00:00
601901,方正证券,银行保险,,,8232101250,2026-06-06 04:00:42.451361+00:00
601908,京运通,电力,,,2414602813,2026-06-06 04:00:42.451361+00:00
601916,浙商银行,银行保险,,,27464635000,2026-06-06 04:00:42.451361+00:00
601918,新集能源,煤炭,,,2590541875,2026-06-06 04:00:42.451361+00:00
601919,中远海控,交通运输,,,15312983750,2026-06-06 04:00:42.451361+00:00
601921,浙版传媒,传媒娱乐,,,2222222188,2026-06-06 04:00:42.451361+00:00
601928,凤凰传媒,传媒娱乐,,,2544900000,2026-06-06 04:00:42.451361+00:00
601929,吉视传媒,传媒娱乐,,,3489788125,2026-06-06 04:00:42.451361+00:00
601933,永辉超市,商业连锁,,,9075036875,2026-06-06 04:00:42.451361+00:00
601939,建设银行,银行保险,,,261600380000,2026-06-06 04:00:42.451361+00:00
601949,中国出版,传媒娱乐,,,1903968125,2026-06-06 04:00:42.451361+00:00
601952,苏垦农发,农林牧渔,,,1378000000,2026-06-06 04:00:42.451361+00:00
601956,东贝集团,家用电器,,,621616602,2026-06-06 04:00:42.451361+00:00
601958,金钼股份,矿物制品,,,3226604375,2026-06-06 04:00:42.451361+00:00
601963,重庆银行,银行保险,,,3625751563,2026-06-06 04:00:42.451361+00:00
601965,中国汽研,汽车,,,1003054922,2026-06-06 04:00:42.451361+00:00
601966,玲珑轮胎,汽车,,,1463502656,2026-06-06 04:00:42.451361+00:00
601968,宝钢包装,广告包装,,,1275779531,2026-06-06 04:00:42.451361+00:00
601969,海南矿业,钢铁,,,1991931719,2026-06-06 04:00:42.451361+00:00
601975,招商南油,交通运输,,,4680344688,2026-06-06 04:00:42.451361+00:00
601985,中国核电,电力,,,20568002500,2026-06-06 04:00:42.451361+00:00
601988,中国银行,银行保险,,,322212420000,2026-06-06 04:00:42.451361+00:00
601990,南京证券,银行保险,,,4399627813,2026-06-06 04:00:42.451361+00:00
601991,大唐发电,电力,,,18506710000,2026-06-06 04:00:42.451361+00:00
601992,金隅集团,水泥,,,10677771250,2026-06-06 04:00:42.451361+00:00
601995,中金公司,银行保险,,,4827256875,2026-06-06 04:00:42.451361+00:00
601996,丰林集团,建材,,,1120914531,2026-06-06 04:00:42.451361+00:00
601997,贵阳银行,银行保险,,,3656198125,2026-06-06 04:00:42.451361+00:00
601998,中信银行,银行保险,,,55645160000,2026-06-06 04:00:42.451361+00:00
601999,出版传媒,传媒娱乐,,,550914688,2026-06-06 04:00:42.451361+00:00
603288,海天味业,食品饮料,,,5851825000,2026-06-06 04:00:42.451361+00:00
603289,泰瑞机器,机械制造,,,293397500,2026-06-06 04:00:42.451361+00:00
603290,斯达半导,元器件,,,239473496,2026-06-06 04:00:42.451361+00:00
603291,联合水务,供气供热,,,423220586,2026-06-06 04:00:42.451361+00:00
603293,埃泰克,汽车,,,179090703,2026-06-06 04:00:42.451361+00:00
603296,华勤技术,元器件,,,1106482031,2026-06-06 04:00:42.451361+00:00
603297,永新光学,元器件,,,110936699,2026-06-06 04:00:42.451361+00:00
603298,杭叉集团,机械制造,,,1309812031,2026-06-06 04:00:42.451361+00:00
603299,苏盐井神,食品饮料,,,954759922,2026-06-06 04:00:42.451361+00:00
603300,海南华铁,银行保险,,,1994574219,2026-06-06 04:00:42.451361+00:00
603301,振德医疗,医疗保健,,,263876191,2026-06-06 04:00:42.451361+00:00
603303,得邦照明,家用电器,,,476944609,2026-06-06 04:00:42.451361+00:00
603305,旭升集团,汽车,,,1155708594,2026-06-06 04:00:42.451361+00:00
603306,华懋科技,汽车,,,329494805,2026-06-06 04:00:42.451361+00:00
603307,扬州金泉,日用化工,,,68077002,2026-06-06 04:00:42.451361+00:00
603308,应流股份,机械制造,,,679047813,2026-06-06 04:00:42.451361+00:00
603309,维力医疗,医疗保健,,,291871406,2026-06-06 04:00:42.451361+00:00
603310,巍华新材,化工新材料,,,345340000,2026-06-06 04:00:42.451361+00:00
603311,金海高科,家用电器,,,235883906,2026-06-06 04:00:42.451361+00:00
603312,西典新能,电力,,,159999502,2026-06-06 04:00:42.451361+00:00
603313,梦百合,建材,,,570586914,2026-06-06 04:00:42.451361+00:00
603315,福鞍股份,环保,,,320366309,2026-06-06 04:00:42.451361+00:00
603316,诚邦股份,有色,,,264264004,2026-06-06 04:00:42.451361+00:00
603317,天味食品,食品饮料,,,1064714766,2026-06-06 04:00:42.451361+00:00
603000,人民网,通信设备,,,1105691094,2026-06-06 04:00:42.451361+00:00
603001,奥康国际,服装家纺,,,400980000,2026-06-06 04:00:42.451361+00:00
603002,宏昌电子,化工新材料,,,1134078516,2026-06-06 04:00:42.451361+00:00
603004,鼎龙科技,化工新材料,,,235520000,2026-06-06 04:00:42.451361+00:00
603005,晶方科技,元器件,,,652171719,2026-06-06 04:00:42.451361+00:00
603006,联明股份,汽车,,,254254297,2026-06-06 04:00:42.451361+00:00
603007,顺景科技,有色,,,884646094,2026-06-06 04:00:42.451361+00:00
603008,ST喜临门,建材,,,368292383,2026-06-06 04:00:42.451361+00:00
603009,北特科技,汽车,,,346389805,2026-06-06 04:00:42.451361+00:00
603010,万盛股份,化工新材料,,,585030313,2026-06-06 04:00:42.451361+00:00
603011,合锻智能,机械制造,,,494414492,2026-06-06 04:00:42.451361+00:00
603012,创力集团,机械制造,,,646500000,2026-06-06 04:00:42.451361+00:00
603013,亚普股份,汽车,,,508219609,2026-06-06 04:00:42.451361+00:00
603014,威高血净,医疗保健,,,417754102,2026-06-06 04:00:42.451361+00:00
603015,弘讯科技,电气设备,,,404218984,2026-06-06 04:00:42.451361+00:00
603016,新宏泰,电气设备,,,148160000,2026-06-06 04:00:42.451361+00:00
603017,中衡设计,有色,,,276190293,2026-06-06 04:00:42.451361+00:00
603018,华设集团,有色,,,683796406,2026-06-06 04:00:42.451361+00:00
603019,中科曙光,通信设备,,,1463115781,2026-06-06 04:00:42.451361+00:00
603020,爱普股份,食品饮料,,,375637813,2026-06-06 04:00:42.451361+00:00
603022,新通联,广告包装,,,200000000,2026-06-06 04:00:42.451361+00:00
603023,威帝股份,汽车,,,558117383,2026-06-06 04:00:42.451361+00:00
603025,大豪科技,工程机械,,,1116654766,2026-06-06 04:00:42.451361+00:00
603026,石大胜华,化工新材料,,,232700996,2026-06-06 04:00:42.451361+00:00
603027,千禾味业,食品饮料,,,1333125469,2026-06-06 04:00:42.451361+00:00
603028,赛福天,钢铁,,,287040000,2026-06-06 04:00:42.451361+00:00
603029,天鹅股份,机械制造,,,121342002,2026-06-06 04:00:42.451361+00:00
603030,全筑股份,有色,,,1316933594,2026-06-06 04:00:42.451361+00:00
603031,安孚科技,元器件,,,373845898,2026-06-06 04:00:42.451361+00:00
603032,德新科技,机械制造,,,233227402,2026-06-06 04:00:42.451361+00:00
603033,三维股份,化工新材料,,,1031163516,2026-06-06 04:00:42.451361+00:00
603035,常熟汽饰,汽车,,,366347109,2026-06-06 04:00:42.451361+00:00
603036,如通股份,机械制造,,,206005996,2026-06-06 04:00:42.451361+00:00
603037,凯众股份,汽车,,,266535098,2026-06-06 04:00:42.451361+00:00
603038,华立股份,有色,,,268677109,2026-06-06 04:00:42.451361+00:00
603039,泛微网络,通信设备,,,307639102,2026-06-06 04:00:42.451361+00:00
603040,新坐标,汽车,,,136455898,2026-06-06 04:00:42.451361+00:00
603041,美思德,化工新材料,,,183147695,2026-06-06 04:00:42.451361+00:00
603042,华脉科技,通信设备,,,160589805,2026-06-06 04:00:42.451361+00:00
603043,广州酒家,食品饮料,,,568770781,2026-06-06 04:00:42.451361+00:00
603045,福达合金,矿物制品,,,135445195,2026-06-06 04:00:42.451361+00:00
603048,浙江黎明,汽车,,,146880000,2026-06-06 04:00:42.451361+00:00
603049,中策橡胶,汽车,,,874485625,2026-06-06 04:00:42.451361+00:00
603050,科林电气,新能源,,,403319219,2026-06-06 04:00:42.451361+00:00
603051,鹿山新材,塑料,,,161632900,2026-06-06 04:00:42.451361+00:00
603063,禾望电气,新能源,,,459539219,2026-06-06 04:00:42.451361+00:00
603065,宿迁联盛,化工新材料,,,418967617,2026-06-06 04:00:42.451361+00:00
603066,音飞储存,交通运输,,,294180098,2026-06-06 04:00:42.451361+00:00
603067,振华股份,化工新材料,,,755525391,2026-06-06 04:00:42.451361+00:00
603068,博通集成,元器件,,,151787305,2026-06-06 04:00:42.451361+00:00
603069,海汽集团,交通运输,,,316000000,2026-06-06 04:00:42.451361+00:00
603070,万控智造,电力,,,401000000,2026-06-06 04:00:42.451361+00:00
603071,物产环能,外贸,,,557954492,2026-06-06 04:00:42.451361+00:00
603072,天和磁材,元器件,,,264280000,2026-06-06 04:00:42.451361+00:00
603073,彩蝶实业,服装家纺,,,116000000,2026-06-06 04:00:42.451361+00:00
603075,热威股份,家用电器,,,402483086,2026-06-06 04:00:42.451361+00:00
603076,乐惠国际,机械制造,,,120701299,2026-06-06 04:00:42.451361+00:00
603077,和邦生物,化工新材料,,,8831700000,2026-06-06 04:00:42.451361+00:00
603078,江化微,元器件,,,385637305,2026-06-06 04:00:42.451361+00:00
603079,圣达生物,食品饮料,,,189029609,2026-06-06 04:00:42.451361+00:00
603080,新疆火炬,供气供热,,,141500000,2026-06-06 04:00:42.451361+00:00
603081,大丰实业,机械制造,,,422499102,2026-06-06 04:00:42.451361+00:00
603082,北自科技,交通运输,,,162227500,2026-06-06 04:00:42.451361+00:00
603083,剑桥科技,通信设备,,,352650391,2026-06-06 04:00:42.451361+00:00
603085,天成自控,汽车,,,397100000,2026-06-06 04:00:42.451361+00:00
603086,先达股份,农药化肥,,,434813086,2026-06-06 04:00:42.451361+00:00
603087,甘李药业,医药,,,597305000,2026-06-06 04:00:42.451361+00:00
603088,宁波精达,机械制造,,,502388008,2026-06-06 04:00:42.451361+00:00
603089,正裕工业,汽车,,,275719199,2026-06-06 04:00:42.451361+00:00
603090,宏盛股份,机械制造,,,100000000,2026-06-06 04:00:42.451361+00:00
603091,众鑫股份,建材,,,102238799,2026-06-06 04:00:42.451361+00:00
603092,德力佳,机械制造,,,400000117,2026-06-06 04:00:42.451361+00:00
603093,南华期货,银行保险,,,717724922,2026-06-06 04:00:42.451361+00:00
603095,越剑智能,工程机械,,,258269199,2026-06-06 04:00:42.451361+00:00
603096,XD新经典,传媒娱乐,,,154234600,2026-06-06 04:00:42.451361+00:00
603097,江苏华辰,新能源,,,165163906,2026-06-06 04:00:42.451361+00:00
603098,森特股份,有色,,,539700000,2026-06-06 04:00:42.451361+00:00
603099,长白山,旅游,,,272355898,2026-06-06 04:00:42.451361+00:00
603100,川仪股份,软件服务,,,513173203,2026-06-06 04:00:42.451361+00:00
603101,汇嘉时代,商业连锁,,,470400000,2026-06-06 04:00:42.451361+00:00
688807,优迅股份,元器件,,,,2026-06-06 04:00:42.451361+00:00
600863,华能蒙电,电力,,,7835189375,2026-06-06 04:00:42.451361+00:00
603318,水发燃气,供气供热,,,554673203,2026-06-06 04:00:42.451361+00:00
603319,美湖股份,汽车,,,339149688,2026-06-06 04:00:42.451361+00:00
603320,迪贝电气,机械制造,,,149146201,2026-06-06 04:00:42.451361+00:00
688057,金达莱,环保,,,276000000,2026-06-06 04:00:42.451361+00:00
603321,梅轮电梯,交通运输,,,348889492,2026-06-06 04:00:42.451361+00:00
600708,光明地产,房地产,,,2228636719,2026-06-06 04:00:42.451361+00:00
603322,超讯通信,通信设备,,,157586797,2026-06-06 04:00:42.451361+00:00
603323,苏农银行,银行保险,,,2018541406,2026-06-06 04:00:42.451361+00:00
603324,盛剑科技,环保,,,147679600,2026-06-06 04:00:42.451361+00:00
603325,博隆技术,机械制造,,,80003999,2026-06-06 04:00:42.451361+00:00
603326,我乐家居,建材,,,319176895,2026-06-06 04:00:42.451361+00:00
603327,福蓉科技,元器件,,,1045459375,2026-06-06 04:00:42.451361+00:00
603328,依顿电子,元器件,,,998442578,2026-06-06 04:00:42.451361+00:00
603329,上海雅仕,交通运输,,,250051191,2026-06-06 04:00:42.451361+00:00
603330,天洋新材,塑料,,,432673594,2026-06-06 04:00:42.451361+00:00
603331,百达精工,机械制造,,,202175605,2026-06-06 04:00:42.451361+00:00
603332,苏州龙杰,化纤,,,216347207,2026-06-06 04:00:42.451361+00:00
603333,尚纬股份,新能源,,,621527617,2026-06-06 04:00:42.451361+00:00
603334,丰倍生物,化工新材料,,,143500000,2026-06-06 04:00:42.451361+00:00
603335,迪生力,汽车,,,428144609,2026-06-06 04:00:42.451361+00:00
603336,宏辉果蔬,农林牧渔,,,608718906,2026-06-06 04:00:42.451361+00:00
603337,杰克科技,工程机械,,,476411719,2026-06-06 04:00:42.451361+00:00
603338,浙江鼎力,机械制造,,,506347891,2026-06-06 04:00:42.451361+00:00
603339,四方科技,机械制造,,,309441191,2026-06-06 04:00:42.451361+00:00
603341,龙旗科技,通信设备,,,522590586,2026-06-06 04:00:42.451361+00:00
603344,星德胜,新能源,,,194530996,2026-06-06 04:00:42.451361+00:00
603345,安井食品,食品饮料,,,333288906,2026-06-06 04:00:42.451361+00:00
603348,文灿股份,汽车,,,314477207,2026-06-06 04:00:42.451361+00:00
603350,安乃达,新能源,,,116494004,2026-06-06 04:00:42.451361+00:00
603351,XD威尔药,医药,,,135439102,2026-06-06 04:00:42.451361+00:00
603352,至信股份,汽车,,,226666699,2026-06-06 04:00:42.451361+00:00
603353,和顺石油,石油化工,,,171905996,2026-06-06 04:00:42.451361+00:00
603355,莱克电气,家用电器,,,573396797,2026-06-06 04:00:42.451361+00:00
603356,华菱精工,交通运输,,,133340000,2026-06-06 04:00:42.451361+00:00
603357,设计总院,有色,,,560543203,2026-06-06 04:00:42.451361+00:00
603358,华达科技,汽车,,,469743086,2026-06-06 04:00:42.451361+00:00
603359,*ST东珠,有色,,,446096016,2026-06-06 04:00:42.451361+00:00
603360,百傲化学,农药化肥,,,706223672,2026-06-06 04:00:42.451361+00:00
603363,傲农生物,化工新材料,,,2731061875,2026-06-06 04:00:42.451361+00:00
603365,水星家纺,纺织服饰,,,262496309,2026-06-06 04:00:42.451361+00:00
603366,日出东方,家用电器,,,813048125,2026-06-06 04:00:42.451361+00:00
603367,辰欣药业,医药,,,452754102,2026-06-06 04:00:42.451361+00:00
603368,柳药集团,商业连锁,,,397211406,2026-06-06 04:00:42.451361+00:00
603369,今世缘,酿酒,,,1246800000,2026-06-06 04:00:42.451361+00:00
603370,华新精科,新能源,,,174950000,2026-06-06 04:00:42.451361+00:00
603373,安邦护卫,交通运输,,,107526904,2026-06-06 04:00:42.451361+00:00
603375,盛景微,元器件,,,100666699,2026-06-06 04:00:42.451361+00:00
603376,大明电子,汽车,,,400001016,2026-06-06 04:00:42.451361+00:00
603377,ST东时,汽车,,,,2026-06-06 04:00:42.451361+00:00
603378,*ST亚士,化工新材料,,,,2026-06-06 04:00:42.451361+00:00
603379,三美股份,化工新材料,,,610478984,2026-06-06 04:00:42.451361+00:00
603380,易德龙,元器件,,,160441201,2026-06-06 04:00:42.451361+00:00
603381,永臻股份,元器件,,,237256309,2026-06-06 04:00:42.451361+00:00
603382,XD海阳科,化纤,,,181251406,2026-06-06 04:00:42.451361+00:00
603383,顶点软件,通信设备,,,205379102,2026-06-06 04:00:42.451361+00:00
603385,惠达卫浴,建材,,,380665000,2026-06-06 04:00:42.451361+00:00
603386,骏亚科技,元器件,,,326322598,2026-06-06 04:00:42.451361+00:00
603387,基蛋生物,医疗保健,,,507153516,2026-06-06 04:00:42.451361+00:00
603389,*ST亚振,建材,,,262751992,2026-06-06 04:00:42.451361+00:00
603390,通达电气,汽车,,,351651992,2026-06-06 04:00:42.451361+00:00
603391,力聚热能,机械制造,,,91000000,2026-06-06 04:00:42.451361+00:00
603392,万泰生物,医疗保健,,,1264392813,2026-06-06 04:00:42.451361+00:00
603393,新天然气,供气供热,,,423921289,2026-06-06 04:00:42.451361+00:00
603395,红四方,化工新材料,,,260000000,2026-06-06 04:00:42.451361+00:00
603396,金辰股份,机械制造,,,138527500,2026-06-06 04:00:42.451361+00:00
603398,*ST沐邦,日用化工,,,433641484,2026-06-06 04:00:42.451361+00:00
603399,永杉锂业,矿物制品,,,512290703,2026-06-06 04:00:42.451361+00:00
603400,华之杰,机械制造,,,100000000,2026-06-06 04:00:42.451361+00:00
603402,陕西旅游,旅游,,,77333301,2026-06-06 04:00:42.451361+00:00
603406,天富龙,化纤,,,400010000,2026-06-06 04:00:42.451361+00:00
603407,长裕集团,化工新材料,,,407875195,2026-06-06 04:00:42.451361+00:00
603408,建霖家居,塑料,,,447573008,2026-06-06 04:00:42.451361+00:00
603409,汇通控股,汽车,,,126030000,2026-06-06 04:00:42.451361+00:00
603416,信捷电气,电气设备,,,157138604,2026-06-06 04:00:42.451361+00:00
603418,友升股份,汽车,,,193068398,2026-06-06 04:00:42.451361+00:00
603421,鼎信通讯,通信设备,,,652190508,2026-06-06 04:00:42.451361+00:00
603429,*ST集友,广告包装,,,524485508,2026-06-06 04:00:42.451361+00:00
603435,嘉德利,元器件,,,459167500,2026-06-06 04:00:42.451361+00:00
603439,三力制药,医药,,,408930195,2026-06-06 04:00:42.451361+00:00
603444,吉比特,通信设备,,,72041099,2026-06-06 04:00:42.451361+00:00
603456,九洲药业,医药,,,889446016,2026-06-06 04:00:42.451361+00:00
603458,勘设股份,有色,,,306124492,2026-06-06 04:00:42.451361+00:00
603459,红板科技,元器件,,,753753594,2026-06-06 04:00:42.451361+00:00
603466,风语筑,传媒娱乐,,,594819688,2026-06-06 04:00:42.451361+00:00
603477,巨星农牧,农林牧渔,,,522979219,2026-06-06 04:00:42.451361+00:00
603486,科沃斯,家用电器,,,578922617,2026-06-06 04:00:42.451361+00:00
603488,展鹏科技,交通运输,,,291990391,2026-06-06 04:00:42.451361+00:00
603489,八方股份,新能源,,,234618008,2026-06-06 04:00:42.451361+00:00
603496,恒为科技,通信设备,,,320209199,2026-06-06 04:00:42.451361+00:00
603499,翔港科技,广告包装,,,302594395,2026-06-06 04:00:42.451361+00:00
603500,祥和实业,交通运输,,,332783203,2026-06-06 04:00:42.451361+00:00
603501,豪威集团,元器件,,,1261329375,2026-06-06 04:00:42.451361+00:00
603505,金石资源,化工新材料,,,841668828,2026-06-06 04:00:42.451361+00:00
603506,南都物业,房地产,,,187777793,2026-06-06 04:00:42.451361+00:00
603507,振江股份,新能源,,,184301309,2026-06-06 04:00:42.451361+00:00
603508,思维列控,通信设备,,,381274414,2026-06-06 04:00:42.451361+00:00
603511,XD爱慕股,服装家纺,,,404050586,2026-06-06 04:00:42.451361+00:00
603515,欧普照明,家用电器,,,743207969,2026-06-06 04:00:42.451361+00:00
603516,淳中科技,通信设备,,,203268301,2026-06-06 04:00:42.451361+00:00
603517,ST绝味,食品饮料,,,606001992,2026-06-06 04:00:42.451361+00:00
603518,锦泓集团,服装家纺,,,345351992,2026-06-06 04:00:42.451361+00:00
603519,立霸股份,家用电器,,,266327793,2026-06-06 04:00:42.451361+00:00
603520,司太立,医药,,,438409883,2026-06-06 04:00:42.451361+00:00
603527,众源新材,矿物制品,,,316971191,2026-06-06 04:00:42.451361+00:00
603528,多伦科技,通信设备,,,705930234,2026-06-06 04:00:42.451361+00:00
603529,爱玛科技,摩托车,,,867892969,2026-06-06 04:00:42.451361+00:00
603530,神马电力,电气设备,,,431684609,2026-06-06 04:00:42.451361+00:00
603533,掌阅科技,通信设备,,,438896797,2026-06-06 04:00:42.451361+00:00
603535,嘉诚国际,交通运输,,,510918281,2026-06-06 04:00:42.451361+00:00
603536,惠发食品,食品饮料,,,242380801,2026-06-06 04:00:42.451361+00:00
603538,美诺华,医药,,,242805801,2026-06-06 04:00:42.451361+00:00
603551,奥普科技,建材,,,384742695,2026-06-06 04:00:42.451361+00:00
603556,海兴电力,软件服务,,,486264219,2026-06-06 04:00:42.451361+00:00
603557,*ST起步,服装家纺,,,623436914,2026-06-06 04:00:42.451361+00:00
603558,健盛集团,纺织服饰,,,342638008,2026-06-06 04:00:42.451361+00:00
603559,ST通脉,通信设备,,,401276992,2026-06-06 04:00:42.451361+00:00
603565,中谷物流,交通运输,,,2100063125,2026-06-06 04:00:42.451361+00:00
603566,普莱柯,农林牧渔,,,346062305,2026-06-06 04:00:42.451361+00:00
603567,珍宝岛,医药,,,940859297,2026-06-06 04:00:42.451361+00:00
603568,伟明环保,环保,,,2052158125,2026-06-06 04:00:42.451361+00:00
603569,长久物流,交通运输,,,603507305,2026-06-06 04:00:42.451361+00:00
603577,汇金通,新能源,,,339139102,2026-06-06 04:00:42.451361+00:00
603578,三星新材,家用电器,,,234060605,2026-06-06 04:00:42.451361+00:00
603579,荣泰健康,家用电器,,,201052402,2026-06-06 04:00:42.451361+00:00
603580,*ST艾艾,化工新材料,,,130673203,2026-06-06 04:00:42.451361+00:00
603583,XD捷昌驱,电气设备,,,385770898,2026-06-06 04:00:42.451361+00:00
603585,苏利股份,农药化肥,,,196842402,2026-06-06 04:00:42.451361+00:00
603586,金麒麟,汽车,,,196052793,2026-06-06 04:00:42.451361+00:00
603587,地素时尚,服装家纺,,,474092813,2026-06-06 04:00:42.451361+00:00
603588,高能环境,环保,,,1523234531,2026-06-06 04:00:42.451361+00:00
603589,口子窖,酿酒,,,598119492,2026-06-06 04:00:42.451361+00:00
603590,康辰药业,医药,,,159010498,2026-06-06 04:00:42.451361+00:00
603595,ST东尼,元器件,,,232442305,2026-06-06 04:00:42.451361+00:00
603596,伯特利,汽车,,,897639531,2026-06-06 04:00:42.451361+00:00
603598,引力传媒,传媒娱乐,,,269682891,2026-06-06 04:00:42.451361+00:00
603599,广信股份,农药化肥,,,910269375,2026-06-06 04:00:42.451361+00:00
603600,永艺股份,建材,,,330433203,2026-06-06 04:00:42.451361+00:00
603601,再升科技,文教休闲,,,1142340938,2026-06-06 04:00:42.451361+00:00
603602,纵横通信,通信设备,,,231057500,2026-06-06 04:00:42.451361+00:00
603605,珀莱雅,化工新材料,,,395976094,2026-06-06 04:00:42.451361+00:00
603606,东方电缆,电气设备,,,824808516,2026-06-06 04:00:42.451361+00:00
603607,京华激光,造纸,,,178516797,2026-06-06 04:00:42.451361+00:00
603608,天创时尚,服装家纺,,,419736211,2026-06-06 04:00:42.451361+00:00
603609,禾丰股份,农林牧渔,,,908291172,2026-06-06 04:00:42.451361+00:00
603610,麒盛科技,建材,,,352991602,2026-06-06 04:00:42.451361+00:00
603611,诺力股份,交通运输,,,257600801,2026-06-06 04:00:42.451361+00:00
603612,索通发展,通用机械,,,498104492,2026-06-06 04:00:42.451361+00:00
603613,国联股份,通信设备,,,720537813,2026-06-06 04:00:42.451361+00:00
603615,茶花股份,塑料,,,241820000,2026-06-06 04:00:42.451361+00:00
603616,韩建河山,水泥,,,387218008,2026-06-06 04:00:42.451361+00:00
603617,XD君禾股,机械制造,,,389811289,2026-06-06 04:00:42.451361+00:00
