code,price,open,high,low,volume,amount,bid_vol,ask_vol,turnover,updated_at
603179,52.2100,53.1500,54.4800,50.5400,297854,1556849664.00,145329,152526,4.1705,2026-06-06 12:02:19.577001+00:00
603180,16.1800,16.0800,16.4100,15.8800,13170,21295002.00,6298,6872,0.8538,2026-06-06 12:02:19.577001+00:00
603181,13.5000,13.0900,13.6900,12.7600,75256,100074280.00,43092,32164,1.2783,2026-06-06 12:02:19.577001+00:00
603182,12.8200,12.6500,12.9500,12.4600,20039,25484982.00,10941,9098,1.2178,2026-06-06 12:02:19.577001+00:00
603183,3.9900,3.9200,4.0500,3.8800,102604,40781808.00,55160,47444,2.0638,2026-06-06 12:02:19.577001+00:00
603185,17.4800,17.6000,17.8300,17.2100,106809,187180240.00,53607,53202,1.5636,2026-06-06 12:02:19.577001+00:00
603186,123.6600,120.6000,129.5000,118.1200,149493,1872084224.00,81497,67997,9.5346,2026-06-06 12:02:19.577001+00:00
603187,12.8300,12.7500,13.0500,12.7400,36960,47621180.00,18166,18794,0.9565,2026-06-06 12:02:19.577001+00:00
603188,4.4400,4.4000,4.5100,4.3100,106852,47259812.00,53913,52939,1.8740,2026-06-06 12:02:19.577001+00:00
603189,12.4600,12.6200,12.7300,12.2000,44974,56092136.00,21325,23649,1.6685,2026-06-06 12:02:19.577001+00:00
603190,26.2800,25.7000,26.5500,25.3000,20712,53762148.00,11202,9510,1.6631,2026-06-06 12:02:19.577001+00:00
603191,17.9000,18.3500,18.7700,17.3300,173464,311524544.00,85461,88004,5.2570,2026-06-06 12:02:19.577001+00:00
603192,19.8700,19.4900,20.0800,19.1000,10697,21088984.00,6042,4655,0.6398,2026-06-06 12:02:19.577001+00:00
603193,22.5100,22.4400,23.8800,22.4200,40673,93172864.00,16096,24578,1.0053,2026-06-06 12:02:19.577001+00:00
603194,35.3800,35.5500,36.0900,34.8200,18630,66045104.00,9359,9271,0.4646,2026-06-06 12:02:19.577001+00:00
603195,40.0200,38.9000,40.3200,38.8000,64719,257234160.00,36843,27877,0.3580,2026-06-06 12:02:19.577001+00:00
603196,23.7000,24.7500,24.7500,23.6100,23896,57346720.00,9657,14240,0.5707,2026-06-06 12:02:19.577001+00:00
603197,30.3500,30.1000,30.8500,29.2500,35355,105899496.00,18539,16817,1.6519,2026-06-06 12:02:19.577001+00:00
603198,35.1300,35.2600,36.3500,35.0100,58816,208816496.00,26906,31911,0.7352,2026-06-06 12:02:19.577001+00:00
603199,32.8300,32.3200,33.1000,32.3200,14260,46820404.00,8388,5872,1.2884,2026-06-06 12:02:19.577001+00:00
603200,48.0400,47.4900,48.5800,46.2500,48150,229638176.00,26703,21447,2.7439,2026-06-06 12:02:19.577001+00:00
603201,18.1300,17.8700,18.1800,17.4100,36252,65214928.00,17679,18574,1.9082,2026-06-06 12:02:19.577001+00:00
603202,64.5600,64.4900,65.3500,63.9000,6760,43624896.00,3243,3517,0.4225,2026-06-06 12:02:19.577001+00:00
603203,66.5200,67.2000,69.7700,64.5000,111860,748176384.00,53779,58082,4.4063,2026-06-06 12:02:19.577001+00:00
603205,23.2400,22.9500,23.4400,22.7400,6373,14727126.00,3339,3034,0.4085,2026-06-06 12:02:19.577001+00:00
603206,15.4500,15.0300,15.7300,14.5700,99426,151115056.00,51872,47554,3.2577,2026-06-06 12:02:19.577001+00:00
603207,22.7700,22.5200,22.9700,22.4500,8629,19600724.00,4600,4029,0.5371,2026-06-06 12:02:19.577001+00:00
603208,12.5300,12.1900,12.7200,11.8900,35130,43499768.00,19033,16097,1.9974,2026-06-06 12:02:19.577001+00:00
603209,13.2800,13.1500,13.4500,13.1100,21914,29067208.00,12317,9598,0.6743,2026-06-06 12:02:19.577001+00:00
603210,15.1200,15.6700,16.0900,14.6600,178106,271920384.00,91846,86261,5.2323,2026-06-06 12:02:19.577001+00:00
603211,27.5200,28.0000,28.1500,26.2800,62254,169349152.00,30627,31627,2.2904,2026-06-06 12:02:19.577001+00:00
603212,15.8700,15.8200,15.9900,15.4600,304541,480008832.00,140217,164325,6.9611,2026-06-06 12:02:19.577001+00:00
603213,14.2000,13.8300,14.3000,13.8100,50374,71387096.00,24582,25792,1.1398,2026-06-06 12:02:19.577001+00:00
603214,14.1200,13.8300,14.2800,13.7300,35914,50440088.00,20559,15356,2.5923,2026-06-06 12:02:19.577001+00:00
603215,15.6500,15.6500,15.9200,15.3000,17172,26859036.00,8113,9059,0.7976,2026-06-06 12:02:19.577001+00:00
603216,23.5700,23.2600,23.9600,22.8800,30518,71449720.00,14696,15823,1.3704,2026-06-06 12:02:19.577001+00:00
603217,24.4200,24.5300,24.8000,23.7000,23359,56647924.00,12582,10778,1.1226,2026-06-06 12:02:19.577001+00:00
603218,11.1400,11.1000,11.3400,11.0300,79467,88877536.00,38900,40568,0.7713,2026-06-06 12:02:19.577001+00:00
603219,15.8300,16.2900,16.4300,15.4200,60941,96366736.00,27286,33655,1.0855,2026-06-06 12:02:19.577001+00:00
603220,22.7700,22.9000,23.4400,22.0800,280845,640702720.00,148789,132057,5.2363,2026-06-06 12:02:19.577001+00:00
603221,12.5000,12.6900,12.8500,12.3000,23303,29168196.00,10870,12433,0.9529,2026-06-06 12:02:19.577001+00:00
603222,8.6300,8.7000,8.8400,8.5400,97533,84756088.00,54629,42904,1.8575,2026-06-06 12:02:19.577001+00:00
603223,9.4900,9.6000,9.6900,9.3800,83045,78877632.00,39384,43662,1.1766,2026-06-06 12:02:19.577001+00:00
603225,20.3300,19.4800,21.1200,19.2300,281244,569731392.00,149944,131301,1.6766,2026-06-06 12:02:19.577001+00:00
603226,51.3000,52.2000,52.3600,50.5000,35603,182986160.00,16688,18916,1.0015,2026-06-06 12:02:19.577001+00:00
603227,8.3800,8.3000,8.4500,8.1000,100497,83047984.00,54279,46218,0.9377,2026-06-06 12:02:19.577001+00:00
603228,71.3300,73.0000,74.7600,70.9100,336382,2441202944.00,146892,189490,3.4155,2026-06-06 12:02:19.577001+00:00
603229,9.2400,9.3300,9.5000,9.2100,76364,71124736.00,33168,43197,0.9197,2026-06-06 12:02:19.577001+00:00
603230,9.9000,9.7000,9.9700,9.6900,18177,17883640.00,11038,7139,0.5142,2026-06-06 12:02:19.577001+00:00
603231,15.7300,15.6200,15.9000,15.5100,13381,20980894.00,6581,6801,0.6989,2026-06-06 12:02:19.577001+00:00
603232,18.6800,20.0000,20.0000,18.5300,215762,408490208.00,92432,123330,9.2174,2026-06-06 12:02:19.577001+00:00
603233,15.9300,16.1900,16.3900,15.8800,62868,101216224.00,30609,32259,0.5520,2026-06-06 12:02:19.577001+00:00
603235,23.3500,23.4500,23.5500,23.2600,2776,6494360.00,1627,1149,0.0634,2026-06-06 12:02:19.577001+00:00
603236,57.3300,57.2800,59.0300,55.5800,198077,1143453824.00,104263,93815,4.9156,2026-06-06 12:02:19.577001+00:00
603237,15.9200,15.8600,16.1100,15.8100,19233,30680830.00,8265,10969,0.9759,2026-06-06 12:02:19.577001+00:00
603238,12.8400,12.6000,13.0400,12.4900,22205,28348200.00,12095,10110,1.2509,2026-06-06 12:02:19.577001+00:00
603239,18.9000,18.8000,19.3500,18.0300,50243,93738168.00,25841,24402,1.8559,2026-06-06 12:02:19.577001+00:00
603248,25.7100,26.3300,26.4900,25.2400,49785,127842744.00,20124,29662,1.0823,2026-06-06 12:02:19.577001+00:00
603255,29.7200,29.8900,30.3900,29.3700,11303,33624324.00,5009,6294,0.8398,2026-06-06 12:02:19.577001+00:00
603256,196.0600,192.0000,210.4900,190.1000,173624,3505438720.00,90457,83168,1.9194,2026-06-06 12:02:19.577001+00:00
603257,63.8800,63.9100,65.0000,62.4000,20895,132457504.00,9404,11491,1.7412,2026-06-06 12:02:19.577001+00:00
603258,14.0000,13.8700,14.2100,13.7800,31031,43478424.00,15594,15437,1.2782,2026-06-06 12:02:19.577001+00:00
603259,96.5600,98.3800,100.2400,96.0300,424531,4164376576.00,218279,206253,1.4228,2026-06-06 12:02:19.577001+00:00
603260,37.3400,38.3100,38.7500,37.2800,106423,404217152.00,49568,56855,0.9002,2026-06-06 12:02:19.577001+00:00
603261,33.8300,33.0000,34.1800,33.0000,3241,10915063.00,2142,1099,0.4182,2026-06-06 12:02:19.577001+00:00
603262,28.1600,27.3000,28.3000,27.0200,31598,88674128.00,17105,14494,0.7899,2026-06-06 12:02:19.577001+00:00
603266,18.7100,18.7600,19.1000,18.0300,39470,73329856.00,19782,19688,1.9845,2026-06-06 12:02:19.577001+00:00
603267,74.8000,79.5000,79.5000,73.1200,259587,1972165248.00,114492,145096,11.2336,2026-06-06 12:02:19.577001+00:00
603268,142.0900,138.8900,143.9900,138.0000,87382,1241393920.00,43844,43539,0.9001,2026-06-06 12:02:19.577001+00:00
603269,21.9700,21.6200,22.4000,21.2400,213846,468573184.00,111078,102768,6.9261,2026-06-06 12:02:19.577001+00:00
603270,29.7700,26.7900,29.7700,25.9500,75950,212883104.00,43531,32420,3.4663,2026-06-06 12:02:19.577001+00:00
603271,44.8100,44.3500,45.7500,43.4500,18234,81144440.00,10897,7337,0.9269,2026-06-06 12:02:19.577001+00:00
603272,43.6000,41.5000,43.6000,39.4400,57885,241129024.00,29853,28032,5.5859,2026-06-06 12:02:19.577001+00:00
603273,14.8100,14.4600,15.0500,14.1100,21238,31163850.00,12018,9221,0.9910,2026-06-06 12:02:19.577001+00:00
603275,41.7200,41.3400,42.8500,40.1400,24269,100380808.00,11510,12760,1.6313,2026-06-06 12:02:19.577001+00:00
603276,16.4000,15.7200,16.6800,15.6000,35538,57508668.00,19605,15933,1.7114,2026-06-06 12:02:19.577001+00:00
603277,11.4400,11.2900,11.5000,11.1500,13258,15031064.00,8759,4500,0.2160,2026-06-06 12:02:19.577001+00:00
603278,12.8500,12.2500,13.2000,11.9100,469554,591976512.00,251282,218272,13.7393,2026-06-06 12:02:19.577001+00:00
603279,14.0200,14.0100,14.3200,13.8000,87003,122315664.00,39199,47804,1.5095,2026-06-06 12:02:19.577001+00:00
603280,28.7500,28.4200,29.0000,27.9400,10886,31110224.00,5772,5114,1.0042,2026-06-06 12:02:19.577001+00:00
603281,33.8300,33.7700,34.7200,32.8800,29739,100825408.00,15646,14094,0.7966,2026-06-06 12:02:19.577001+00:00
603282,15.6900,15.4400,15.9200,15.0700,14599,22666080.00,6981,7618,1.0909,2026-06-06 12:02:19.577001+00:00
603283,49.0500,48.0600,49.9900,46.5800,216424,1046995904.00,110408,106017,6.1392,2026-06-06 12:02:19.577001+00:00
603284,40.6900,40.5300,41.2600,40.0100,8848,35947064.00,3868,4981,1.1732,2026-06-06 12:02:19.577001+00:00
603285,42.8000,43.1800,43.9200,41.6600,32557,139522256.00,14788,17770,2.0348,2026-06-06 12:02:19.577001+00:00
603286,60.9600,59.9900,62.0100,57.6600,76953,461684160.00,39287,37666,6.5430,2026-06-06 12:02:19.577001+00:00
603288,34.0300,33.8400,34.3500,33.8400,138275,470834656.00,76709,61567,0.2363,2026-06-06 12:02:19.577001+00:00
603289,9.7500,9.8200,10.0200,9.3300,110415,107192280.00,58644,51772,3.7633,2026-06-06 12:02:19.577001+00:00
603290,113.1800,118.9500,118.9500,112.4700,115265,1325992448.00,46715,68551,4.8133,2026-06-06 12:02:19.577001+00:00
603291,10.2000,10.5000,10.5400,10.1200,36516,37378256.00,14615,21901,0.8628,2026-06-06 12:02:19.577001+00:00
603293,43.6300,43.0800,44.2300,42.4500,24614,106995608.00,12187,12428,1.3744,2026-06-06 12:02:19.577001+00:00
603296,107.5400,113.0000,113.0200,106.8400,277794,3030906624.00,119060,158734,2.5106,2026-06-06 12:02:19.577001+00:00
603297,123.8300,124.0000,126.7300,120.0500,14904,185198272.00,7455,7449,1.3435,2026-06-06 12:02:19.577001+00:00
603298,24.7800,24.7800,25.1800,24.3400,65237,162162576.00,36047,29190,0.4981,2026-06-06 12:02:19.577001+00:00
603299,10.0400,10.1400,10.2300,10.0300,46172,46715924.00,20167,26005,0.4836,2026-06-06 12:02:19.577001+00:00
603300,5.2600,5.2200,5.3600,5.1400,495311,260138656.00,268589,226722,2.4833,2026-06-06 12:02:19.577001+00:00
603301,80.1600,83.0500,83.0500,80.0000,22338,180578752.00,10929,11409,0.8465,2026-06-06 12:02:19.577001+00:00
603303,27.4500,27.5900,28.5000,26.5500,68043,185062848.00,30230,37814,1.4266,2026-06-06 12:02:19.577001+00:00
603305,14.9100,14.6200,15.2900,14.0800,433785,637569536.00,228166,205620,3.7534,2026-06-06 12:02:19.577001+00:00
603306,98.9500,101.9900,104.1100,98.2000,140374,1414087808.00,64290,76084,4.2603,2026-06-06 12:02:19.577001+00:00
603307,39.1000,37.5100,39.2600,36.9000,7369,28187024.00,3812,3557,1.0825,2026-06-06 12:02:19.577001+00:00
603308,64.3400,66.7000,67.5000,64.0100,161004,1054849344.00,69644,91360,2.3710,2026-06-06 12:02:19.577001+00:00
603309,11.5700,11.5400,11.6500,11.5100,38639,44763344.00,19309,19330,1.3238,2026-06-06 12:02:19.577001+00:00
603310,16.0200,16.0400,16.2400,15.8500,24866,39943328.00,12750,12116,0.7200,2026-06-06 12:02:19.577001+00:00
603311,40.9200,38.1400,41.1900,37.1400,197259,784858816.00,94285,102974,8.3625,2026-06-06 12:02:19.577001+00:00
603312,36.8500,36.5900,38.3700,35.4300,17725,65053280.00,9125,8600,1.1078,2026-06-06 12:02:19.577001+00:00
603313,5.4300,5.4900,5.5000,5.3400,83544,45340060.00,40513,43031,1.4642,2026-06-06 12:02:19.577001+00:00
603315,16.6000,16.1000,16.8300,15.9100,149192,246186928.00,88200,60992,4.6569,2026-06-06 12:02:19.577001+00:00
603316,19.8000,19.7200,20.5900,19.1700,251393,498927328.00,131230,120164,9.5129,2026-06-06 12:02:19.577001+00:00
603317,13.6900,13.6200,13.8400,13.4800,102953,140866240.00,48555,54399,0.9670,2026-06-06 12:02:19.577001+00:00
603318,8.8800,9.0900,9.2900,8.7100,440562,391971616.00,197002,243561,7.9427,2026-06-06 12:02:19.577001+00:00
603319,43.1600,43.7200,44.4900,42.2000,342320,1483267584.00,175269,167051,10.0935,2026-06-06 12:02:19.577001+00:00
603320,21.5100,21.3800,21.9500,20.7000,21824,46742464.00,12145,9679,1.4633,2026-06-06 12:02:19.577001+00:00
603321,6.5900,6.4200,6.6800,6.3500,45464,29693020.00,23203,22261,1.3031,2026-06-06 12:02:19.577001+00:00
603322,30.5300,30.8300,31.4600,29.5000,61489,187881616.00,29896,31594,3.9019,2026-06-06 12:02:19.577001+00:00
603323,4.7200,4.7100,4.7700,4.7000,240967,114086368.00,124958,116009,1.1938,2026-06-06 12:02:19.577001+00:00
603324,30.1800,31.4500,31.4800,29.7100,82255,250469408.00,42443,39812,5.5698,2026-06-06 12:02:19.577001+00:00
603325,58.5000,57.6000,59.2300,56.6900,7969,46325612.00,4657,3313,0.9961,2026-06-06 12:02:19.577001+00:00
603326,7.3000,7.1700,7.3700,7.1000,26706,19377832.00,14273,12433,0.8367,2026-06-06 12:02:19.577001+00:00
603327,10.6600,10.1700,10.9800,9.6500,500611,524702336.00,293655,206956,4.7884,2026-06-06 12:02:19.577001+00:00
603328,13.3100,12.9400,13.5400,12.5200,833070,1095825152.00,418411,414660,8.3437,2026-06-06 12:02:19.577001+00:00
603329,10.1800,9.9800,10.2800,9.8700,36918,37256964.00,20645,16274,1.4764,2026-06-06 12:02:19.577001+00:00
603330,8.6100,10.1500,10.3500,8.5400,1465455,1393483264.00,582448,883008,33.8698,2026-06-06 12:02:19.577001+00:00
603331,12.7400,12.3700,13.0000,12.0200,95519,120233536.00,51227,44292,4.7246,2026-06-06 12:02:19.577001+00:00
603332,11.9600,11.7900,12.1200,11.5900,44932,53504160.00,19744,25188,2.0768,2026-06-06 12:02:19.577001+00:00
603333,8.7900,8.6100,9.0800,8.3000,273148,238007504.00,136182,136967,4.3948,2026-06-06 12:02:19.577001+00:00
603334,41.6600,42.7600,43.1900,40.9000,13274,55270516.00,6183,7091,0.9250,2026-06-06 12:02:19.577001+00:00
603335,6.9000,6.9200,7.2300,6.7600,156688,108450000.00,64871,91818,3.6597,2026-06-06 12:02:19.577001+00:00
603336,9.0100,9.1000,9.2500,8.9400,138279,125224680.00,57660,80619,2.2716,2026-06-06 12:02:19.577001+00:00
603337,39.7200,39.3000,41.4100,38.4000,42164,167467264.00,21177,20987,0.8850,2026-06-06 12:02:19.577001+00:00
603338,52.4000,52.1800,53.4300,51.4100,55655,293200128.00,28655,27000,1.0991,2026-06-06 12:02:19.577001+00:00
603339,13.2900,13.6300,13.6500,13.0000,66723,88134728.00,29685,37039,2.1562,2026-06-06 12:02:19.577001+00:00
603341,38.7000,38.2500,39.2800,37.6500,135663,525755552.00,68689,66975,2.5960,2026-06-06 12:02:19.577001+00:00
603344,31.0800,30.9000,32.1200,29.5500,73569,226138160.00,38990,34579,3.7819,2026-06-06 12:02:19.577001+00:00
603345,86.6800,86.8200,88.0500,86.0400,52385,455184736.00,26463,25922,1.5718,2026-06-06 12:02:19.577001+00:00
603348,15.9000,15.7500,16.1100,15.4300,22389,35352368.00,11198,11192,0.7119,2026-06-06 12:02:19.577001+00:00
603350,30.6700,29.7700,31.1400,29.2400,10162,30803368.00,5353,4810,0.8723,2026-06-06 12:02:19.577001+00:00
603351,25.4700,25.5000,25.9900,25.3300,9078,23304536.00,5673,3405,0.6703,2026-06-06 12:02:19.577001+00:00
603352,30.3500,31.0000,31.0200,30.3000,29169,89151552.00,11406,17764,1.2869,2026-06-06 12:02:19.577001+00:00
603353,43.5000,44.3300,44.6500,42.5000,64211,277780832.00,34981,29230,3.7352,2026-06-06 12:02:19.577001+00:00
603355,25.5800,25.3300,26.4000,24.7000,26767,68476280.00,15487,11280,0.4668,2026-06-06 12:02:19.577001+00:00
603356,17.7500,17.9700,18.6500,17.7000,52181,94180384.00,29554,22628,3.9134,2026-06-06 12:02:19.577001+00:00
603357,6.9100,6.8600,6.9700,6.8400,25455,17581286.00,11464,13991,0.4541,2026-06-06 12:02:19.577001+00:00
603358,38.4600,37.8000,38.8500,35.5000,127206,471545792.00,66974,60232,2.7080,2026-06-06 12:02:19.577001+00:00
603359,2.8600,2.7700,2.9400,2.7700,149526,42862976.00,78679,70848,3.3519,2026-06-06 12:02:19.577001+00:00
603360,20.2200,18.2000,20.2200,17.6100,262577,500803456.00,132100,130478,3.7180,2026-06-06 12:02:19.577001+00:00
603363,2.9700,3.0400,3.0700,2.9600,313734,93999888.00,150290,163444,1.1488,2026-06-06 12:02:19.577001+00:00
603365,18.4100,18.0500,18.5600,18.0500,12237,22534660.00,4833,7404,0.4662,2026-06-06 12:02:19.577001+00:00
603366,7.1700,7.1400,7.3000,7.0000,111706,79833456.00,59002,52704,1.3739,2026-06-06 12:02:19.577001+00:00
603367,13.4600,13.4100,13.6000,13.3700,39529,53324088.00,20604,18925,0.8731,2026-06-06 12:02:19.577001+00:00
603368,16.3400,15.9300,16.4600,15.9300,48211,78333360.00,27178,21033,1.2137,2026-06-06 12:02:19.577001+00:00
603369,25.9300,27.0100,27.4900,25.8500,177893,468210048.00,83054,94839,1.4268,2026-06-06 12:02:19.577001+00:00
603370,42.6000,43.6400,43.6500,42.5800,11559,49603980.00,5133,6426,0.6607,2026-06-06 12:02:19.577001+00:00
603373,49.8600,49.2100,50.5600,48.0100,28338,139614912.00,15464,12874,2.6354,2026-06-06 12:02:19.577001+00:00
603375,47.1900,47.5000,48.8100,45.7900,28265,133194144.00,14455,13810,2.8078,2026-06-06 12:02:19.577001+00:00
603376,27.8400,28.6800,28.8800,27.7000,18691,52421956.00,7690,11002,0.4673,2026-06-06 12:02:19.577001+00:00
002156,66.8400,70.8000,71.0100,66.3700,1479878,10162890752.00,635603,844276,9.7515,2026-06-06 12:02:19.577001+00:00
603377,3.6200,3.6700,3.7000,3.5800,65479,23691730.00,16546,48933,0.0000,2026-06-06 12:02:19.577001+00:00
603378,5.6200,5.7300,5.8500,5.6000,144947,83031864.00,57421,87527,0.0000,2026-06-06 12:02:19.577001+00:00
603379,60.2400,58.1800,61.7000,57.7700,121932,734604352.00,65764,56168,1.9973,2026-06-06 12:02:19.577001+00:00
603380,35.5400,35.1500,36.2600,33.6500,36039,126330864.00,18663,17376,2.2462,2026-06-06 12:02:19.577001+00:00
603381,18.4500,18.3600,18.7100,17.9200,43196,79275312.00,21952,21244,1.8206,2026-06-06 12:02:19.577001+00:00
603382,21.3400,20.8800,21.5200,20.6300,14505,30579716.00,6627,7878,0.8003,2026-06-06 12:02:19.577001+00:00
603383,30.0100,29.9600,30.4900,29.1300,48324,144099328.00,25573,22751,2.3529,2026-06-06 12:02:19.577001+00:00
603385,5.7400,5.5700,5.8000,5.5000,41768,23678846.00,20331,21437,1.0972,2026-06-06 12:02:19.577001+00:00
603386,17.7200,16.8900,18.2500,16.8100,273625,486753408.00,138727,134899,8.3851,2026-06-06 12:02:19.577001+00:00
603387,8.4900,8.4600,8.5900,8.4000,67504,57317872.00,35106,32399,1.3310,2026-06-06 12:02:19.577001+00:00
603389,60.2100,63.1000,63.1000,60.0000,9166,56170052.00,3214,5952,0.3488,2026-06-06 12:02:19.577001+00:00
603390,12.2200,12.2000,12.4800,11.8100,77507,93965856.00,32826,44681,2.2041,2026-06-06 12:02:19.577001+00:00
603391,56.0200,55.6300,56.8600,53.2600,10188,56568384.00,5040,5149,1.1196,2026-06-06 12:02:19.577001+00:00
603392,33.5900,33.8200,34.1300,33.3000,21269,71569432.00,9405,11865,0.1682,2026-06-06 12:02:19.577001+00:00
603393,26.7500,27.1400,27.3300,26.6700,64852,174632144.00,27951,36901,1.5298,2026-06-06 12:02:19.577001+00:00
603395,22.9300,23.0600,23.2600,22.7600,21073,48520112.00,10371,10703,0.8105,2026-06-06 12:02:19.577001+00:00
603396,30.5900,29.8700,31.3400,29.0900,46788,141736416.00,24889,21899,3.3775,2026-06-06 12:02:19.577001+00:00
603398,13.8800,13.7400,14.0400,13.4300,65563,90021824.00,29283,36280,1.5119,2026-06-06 12:02:19.577001+00:00
603399,17.2800,16.3700,17.9600,16.1000,950296,1640240640.00,480507,469789,18.5499,2026-06-06 12:02:19.577001+00:00
603400,68.1800,68.7700,69.8000,67.5000,9410,64479468.00,4052,5359,0.9410,2026-06-06 12:02:19.577001+00:00
603402,95.0700,92.7600,96.6000,92.7600,10765,102079328.00,6072,4694,1.3920,2026-06-06 12:02:19.577001+00:00
603406,29.3000,29.5000,29.7400,29.0300,11686,34260300.00,4873,6813,0.2921,2026-06-06 12:02:19.577001+00:00
603407,56.2600,57.0800,57.3900,55.1000,32996,186495312.00,15242,17755,0.8090,2026-06-06 12:02:19.577001+00:00
603408,10.1700,10.1000,10.2600,10.0600,22706,23065712.00,10931,11775,0.5073,2026-06-06 12:02:19.577001+00:00
603409,40.5000,40.8100,41.0200,39.1800,20237,80878048.00,10168,10070,1.6057,2026-06-06 12:02:19.577001+00:00
603416,59.4200,57.1800,60.9500,55.9600,46792,274921792.00,25371,21421,2.9778,2026-06-06 12:02:19.577001+00:00
603418,50.3600,50.8900,51.4100,50.1500,8908,45008384.00,3742,5166,0.4614,2026-06-06 12:02:19.577001+00:00
603421,7.0800,6.9800,7.1900,6.9800,80181,56775444.00,44135,36047,1.2294,2026-06-06 12:02:19.577001+00:00
603429,9.1700,9.4500,9.4500,9.1500,26171,24229632.00,10028,16144,0.4990,2026-06-06 12:02:19.577001+00:00
603435,83.1100,85.0000,89.1500,81.2000,140796,1202153984.00,67638,73159,3.0663,2026-06-06 12:02:19.577001+00:00
603439,17.0000,15.8500,17.2300,15.7700,295159,491426144.00,164168,130991,7.2178,2026-06-06 12:02:19.577001+00:00
603444,334.9700,329.7800,345.0000,328.3000,16402,553538496.00,9125,7278,2.2768,2026-06-06 12:02:19.577001+00:00
603456,12.3500,12.4500,12.5500,12.3200,89836,111508416.00,43976,45861,1.0100,2026-06-06 12:02:19.577001+00:00
603458,13.8300,14.3900,14.6200,13.7600,203649,291144128.00,86835,116815,6.6525,2026-06-06 12:02:19.577001+00:00
603459,98.4800,104.4900,106.2500,98.4500,191709,1956615808.00,86106,105603,2.5434,2026-06-06 12:02:19.577001+00:00
603466,11.5600,11.0100,11.7300,11.0100,702642,804642880.00,385296,317346,11.8127,2026-06-06 12:02:19.577001+00:00
603477,14.5200,14.8800,15.0600,14.4100,106879,156305376.00,51074,55805,2.0437,2026-06-06 12:02:19.577001+00:00
603486,58.9200,56.7200,59.7800,55.4100,91088,525706656.00,48596,42493,1.5734,2026-06-06 12:02:19.577001+00:00
603488,12.0900,11.6200,12.3900,11.5000,185190,223411824.00,102006,83184,6.3423,2026-06-06 12:02:19.577001+00:00
603489,33.8200,33.1500,34.3900,32.3700,33082,110228744.00,17538,15545,1.4100,2026-06-06 12:02:19.577001+00:00
603496,22.7200,22.5500,23.1400,22.0100,119629,270334272.00,65701,53929,3.7360,2026-06-06 12:02:19.577001+00:00
603499,17.9800,17.8600,18.2900,17.5500,32791,58852352.00,17077,15714,1.0837,2026-06-06 12:02:19.577001+00:00
603500,12.2300,12.2300,12.2300,12.2300,53812,65812600.00,10300,43512,1.6170,2026-06-06 12:02:19.577001+00:00
603501,95.3900,97.5000,97.8300,95.3500,244431,2354622464.00,99107,145324,1.9379,2026-06-06 12:02:19.577001+00:00
603505,18.3300,17.9900,18.8800,17.6300,232781,428198464.00,105223,127558,2.7657,2026-06-06 12:02:19.577001+00:00
603506,11.0700,10.8500,11.2000,10.7400,33082,36376280.00,17740,15342,1.7618,2026-06-06 12:02:19.577001+00:00
603507,36.4900,37.2200,37.3700,36.1000,51463,188465168.00,28630,22833,2.7923,2026-06-06 12:02:19.577001+00:00
603508,22.3100,22.2400,22.5200,22.0000,27638,61589380.00,15730,11909,0.7249,2026-06-06 12:02:19.577001+00:00
603511,13.0500,12.8800,13.1600,12.8300,15523,20181152.00,8933,6590,0.3842,2026-06-06 12:02:19.577001+00:00
603515,18.8100,18.5100,18.9600,18.3800,14566,27304350.00,8384,6182,0.1960,2026-06-06 12:02:19.577001+00:00
603516,135.0200,133.0000,139.0300,130.0000,180413,2456821248.00,81135,99278,8.8756,2026-06-06 12:02:19.577001+00:00
603517,12.3900,12.6700,12.9700,12.3300,117101,146709040.00,47975,69126,1.9324,2026-06-06 12:02:19.577001+00:00
603518,8.5300,8.4500,8.6500,8.4000,60896,51962600.00,34154,26742,1.7633,2026-06-06 12:02:19.577001+00:00
603519,12.5500,12.4900,12.6400,12.3700,23357,29250180.00,13227,10131,0.8770,2026-06-06 12:02:19.577001+00:00
603520,9.8200,9.7400,10.0000,9.5800,230662,226989472.00,117485,113177,5.2613,2026-06-06 12:02:19.577001+00:00
603527,13.4800,13.3500,13.9900,12.6900,244809,328879040.00,122986,121824,7.7234,2026-06-06 12:02:19.577001+00:00
603528,6.9000,6.7200,7.0800,6.6100,153303,105448808.00,87329,65974,2.1716,2026-06-06 12:02:19.577001+00:00
603529,21.5600,20.7400,22.0200,20.7400,95467,204723376.00,51286,44182,1.1000,2026-06-06 12:02:19.577001+00:00
603530,53.7600,55.7200,55.8700,53.4400,28306,153206208.00,13491,14815,0.6557,2026-06-06 12:02:19.577001+00:00
603533,23.7700,24.4100,24.6300,23.0500,261582,618713024.00,112627,148955,5.9600,2026-06-06 12:02:19.577001+00:00
603535,6.8900,6.8200,6.9800,6.7300,35057,24063782.00,20692,14366,0.6862,2026-06-06 12:02:19.577001+00:00
603536,9.2000,8.9300,9.3200,8.8900,56455,51533200.00,32651,23804,2.3292,2026-06-06 12:02:19.577001+00:00
603538,39.6600,44.0200,44.6000,39.4400,282001,1149508096.00,134596,147405,11.6143,2026-06-06 12:02:19.577001+00:00
603551,10.7600,10.7200,10.8700,10.6300,18378,19734336.00,8876,9502,0.4777,2026-06-06 12:02:19.577001+00:00
