code,trade_date,pe,pb,ps,total_market_cap,circulating_market_cap
001238,2026-06-05,10.3200,3.7600,,4389136864.75,
001239,2026-06-05,123.2300,2.3300,,3168000000.00,
000565,2026-06-06,11.6200,2.2500,,2887723968.75,
001256,2026-06-05,9.4100,2.7000,,3539644673.83,
001257,2026-06-05,11.5100,5.8000,,44338211367.19,
688066,2026-06-05,0.0000,0.0000,,110237648.00,0.00
600391,2026-06-06,0.0000,6.2900,,11155072901.17,
001270,2026-06-05,63.4200,18.1800,,28363471711.52,
001279,2026-06-05,68.6800,4.3600,,4441600000.00,
001280,2026-06-05,67.3100,8.4600,,144110913050.00,
001283,2026-06-05,17.6100,1.9800,,7057190914.45,
001285,2026-06-05,9.9300,2.1200,,8208918934.38,
001289,2026-06-05,9.4600,2.0000,,153653422675.00,
001298,2026-06-05,15.8400,5.5500,,9350952342.19,
001299,2026-06-05,13.4700,3.0000,,3729734368.36,
001301,2026-06-05,12.7500,3.2100,,23052315711.33,
600399,2026-06-06,0.0000,1.6900,,9051939000.00,
001308,2026-06-05,9.6900,1.8700,,15060513508.59,
000001,2026-06-05,1.4700,0.4600,,213076987875.00,0.00
000017,2026-06-05,59.9500,9.4000,,3666463784.38,0.00
000021,2026-06-05,24.7900,4.4900,,60026325276.56,0.00
000058,2026-06-05,35.2300,4.2700,,8704588971.09,0.00
000063,2026-06-05,14.2800,2.4400,,187179724550.00,0.00
000333,2026-06-05,4.9000,2.6700,,621370032543.75,0.00
000568,2026-06-05,3.4500,2.4800,,127878794175.00,0.00
001309,2026-06-05,4.2700,21.5900,,143026215820.31,
000582,2026-06-05,13.7400,1.5400,,31513898331.25,0.00
000600,2026-06-05,3.4500,1.6600,,20701130625.00,0.00
001312,2026-06-05,11.6600,2.0300,,4734332672.85,
001314,2026-06-05,18.7400,3.8100,,8043131480.27,
000630,2026-06-05,6.5000,2.3200,,87027468412.50,0.00
000651,2026-06-05,3.5400,1.4200,,215430060337.50,0.00
001316,2026-06-05,9.3800,4.1700,,5685781303.13,
000691,2026-06-05,121.4700,9.6100,,4368994050.00,0.00
000722,2026-06-05,65.9300,2.2100,,8627457550.78,0.00
000725,2026-06-05,13.9500,1.7500,,238195025825.00,0.00
000792,2026-06-05,5.1500,3.4900,,155836810125.00,0.00
000809,2026-06-05,98.3200,1.2400,,3282669485.94,0.00
000567,2026-06-06,2.6900,1.8800,,11297542843.75,
000821,2026-06-05,25.0100,1.4300,,5954683132.81,0.00
001319,2026-06-05,14.6700,2.4100,,3402084000.00,
000858,2026-06-05,3.9000,2.4600,,314720786775.00,0.00
000962,2026-06-05,54.2100,7.3600,,29458651908.20,0.00
000988,2026-06-05,24.7600,13.5200,,158065029843.75,0.00
001210,2026-06-05,4.1200,3.7100,,5473077178.71,0.00
001211,2026-06-05,60.4200,3.8100,,3290000000.00,0.00
001215,2026-06-05,16.4200,2.0000,,3712498898.93,0.00
001258,2026-06-05,146.1800,3.0400,,9268001034.38,0.00
001259,2026-06-05,98.8000,7.1400,,5190961102.44,0.00
001266,2026-06-05,13.3000,4.8900,,4828096149.61,0.00
001267,2026-06-05,287.7700,26.0600,,42783623821.88,0.00
001282,2026-06-05,14.5300,2.4100,,3977122337.89,0.00
001286,2026-06-05,5.2100,1.6800,,46275000000.00,0.00
001287,2026-06-05,13.2800,3.8000,,21034034162.50,0.00
001288,2026-06-05,11.1800,2.4600,,5749894434.38,0.00
001296,2026-06-05,13.5400,1.6300,,2957416116.50,0.00
001313,2026-06-05,45.5800,2.0000,,5131000000.00,0.00
001332,2026-06-05,8.0500,2.7600,,7347584814.45,0.00
300446,2026-06-05,9.9000,2.2500,,13602648157.03,
001336,2026-06-05,19.5500,2.5300,,2070421385.16,0.00
001339,2026-06-05,23.5500,10.8800,,25705889791.21,0.00
001378,2026-06-05,12.6100,1.8700,,3553340673.83,0.00
001389,2026-06-05,20.9500,11.4100,,82235727311.72,0.00
001896,2026-06-05,103.6000,8.5100,,30332534356.25,0.00
002008,2026-06-05,37.1800,6.3700,,131655391553.13,0.00
002055,2026-06-05,15.3900,2.8700,,3886870700.00,0.00
002056,2026-06-05,12.2900,4.3000,,47434922831.25,0.00
002082,2026-06-05,7.8800,3.1100,,8117114377.73,0.00
002122,2026-06-05,38.2900,2.3900,,5223916631.25,0.00
002135,2026-06-05,54.4800,1.3400,,8310642625.00,0.00
002169,2026-06-05,54.1100,4.4100,,12335416025.00,0.00
002203,2026-06-05,10.0100,2.5600,,43635021150.00,0.00
000568,2026-06-06,3.4500,2.4800,,127878794175.00,
002317,2026-06-05,18.6200,4.4700,,18587979351.56,0.00
002373,2026-06-05,323.1600,1.0500,,12072638468.75,0.00
002379,2026-06-05,3.5900,4.6400,,242769742312.50,0.00
002384,2026-06-05,36.5400,17.9100,,405536216575.00,0.00
000570,2026-06-06,5.2400,1.1000,,3895422600.00,
300447,2026-06-05,44.2700,2.5700,,5162490757.03,
002831,2026-06-05,14.0900,2.8100,,34630337700.00,0.00
002832,2026-06-05,2.9500,1.9900,,11402728045.31,0.00
002837,2026-06-05,970.0100,24.2500,,83979644406.25,0.00
300448,2026-06-05,363.9600,4.0800,,4972400753.91,
300450,2026-06-05,19.4000,4.4000,,78654921665.63,
002859,2026-06-05,78.1700,12.1400,,37326974631.25,0.00
600403,2026-06-06,0.0000,5.8200,,19461212478.13,
001323,2026-06-05,10.8900,2.0900,,9623986881.25,
001325,2026-06-05,12.3800,1.7300,,3166576000.00,
001326,2026-06-05,33.5100,4.1100,,5085936000.00,
001335,2026-06-05,18.7100,4.5700,,4529497453.13,
001337,2026-06-05,7.5600,9.5400,,20059200000.00,
001358,2026-06-05,14.4700,2.1400,,3112032000.00,
001359,2026-06-05,31.1000,8.3100,,17185016737.50,
001360,2026-06-05,30.4000,2.7500,,3935160000.00,
001365,2026-06-05,19.6300,3.1500,,22953000000.00,
001366,2026-06-05,24.3600,2.7700,,2228631600.00,
001368,2026-06-05,8.6600,1.9700,,2793557631.45,
001369,2026-06-05,12.7800,2.3100,,16333280000.00,
001376,2026-06-05,14.8400,4.9400,,6318939000.00,
001379,2026-06-05,19.4900,2.4200,,3652000000.00,
001380,2026-06-05,11.3100,2.4000,,4718280150.39,
001382,2026-06-05,32.7500,5.1400,,8429520000.00,
001386,2026-06-05,11.8100,1.5400,,18855837600.00,
600405,2026-06-06,0.0000,89.6100,,2800631314.84,
001390,2026-06-05,8.5800,2.0600,,3430000000.00,
001391,2026-06-05,13.0900,2.2600,,61776939125.00,
001393,2026-06-05,32.9800,4.4900,,16211651216.80,
001395,2026-06-05,6.6400,2.5100,,3123192000.00,
001396,2026-06-05,245.2200,3.0900,,4425759457.03,
001400,2026-06-05,25.9800,7.6100,,9762480000.00,
001696,2026-06-05,9.6700,2.9900,,16602891953.13,
001872,2026-06-05,4.7900,0.8300,,54204634575.00,
001965,2026-06-05,4.7900,0.9200,,64553402500.00,
001979,2026-06-05,194.7600,0.7800,,76185469343.75,
002001,2026-06-05,5.3400,2.7800,,97550400393.75,
002004,2026-06-05,5.7000,0.8500,,8830439715.63,
002005,2026-06-05,53.0300,14.7900,,4924313810.94,
002006,2026-06-05,17.0200,3.3900,,8483028262.50,
002007,2026-06-05,10.6600,2.1000,,24555543109.38,
002009,2026-06-05,35.8300,4.2900,,8816951812.50,
002010,2026-06-05,5.3100,0.7800,,14096557781.25,
002011,2026-06-05,6.2100,1.7800,,12176091649.22,
002012,2026-06-05,86.6400,2.2800,,3563306369.53,
002015,2026-06-05,12.5900,3.0000,,36232607025.00,
002016,2026-06-05,19.1600,0.8000,,3948386650.00,
002017,2026-06-05,19.3600,5.1200,,9565517943.75,
002875,2026-06-05,26.4000,6.4200,,3964244407.23,0.00
002927,2026-06-05,44.3300,4.7200,,4749530165.63,0.00
002938,2026-06-05,53.1600,7.1000,,246006522695.31,0.00
002019,2026-06-05,11.4300,1.3700,,12212556384.38,
002881,2026-06-05,28.5100,4.8800,,13303438978.52,0.00
002887,2026-06-05,9.4800,1.6000,,3815667778.32,0.00
002947,2026-06-05,14.9200,6.9800,,22579725333.59,0.00
300555,2026-06-05,0.0000,6.2100,,2560000000.00,0.00
002975,2026-06-05,41.7900,11.7000,,27539854637.50,0.00
002980,2026-06-05,133.4000,20.9800,,23692195033.01,0.00
003001,2026-06-05,44.8100,2.4800,,2963865632.81,0.00
003019,2026-06-05,24.1100,3.8700,,6678183664.45,0.00
300013,2026-06-05,41.7100,13.7900,,2479113543.75,0.00
300041,2026-06-05,9.0900,2.5200,,7619500443.75,0.00
300042,2026-06-05,16.7200,12.0600,,13693332000.00,0.00
300050,2026-06-05,122.1600,9.4700,,3906550973.44,0.00
300983,2026-06-05,0.0000,2.2000,,6092928000.00,0.00
603968,2026-06-05,0.0000,1.2600,,2214518400.00,
300452,2026-06-05,6.2300,2.8600,,2930703857.42,
000573,2026-06-06,6.6700,1.7000,,2782903354.69,
300455,2026-06-05,536.1200,9.7500,,16271799851.56,
300102,2026-06-05,76.8500,5.2400,,22778262246.09,0.00
000576,2026-06-06,167.7000,1.9600,,3242587249.22,
300136,2026-06-05,98.0900,12.8200,,102881576880.47,0.00
300137,2026-06-05,772.0900,6.1200,,10039452728.13,0.00
300139,2026-06-05,25.7700,9.7100,,11573760000.00,0.00
300159,2026-06-05,27.2600,4.9600,,13852672146.88,0.00
300457,2026-06-05,25.8800,2.3300,,16019804851.17,
300165,2026-06-05,23.7700,2.8300,,2987935664.06,0.00
300458,2026-06-05,15.9000,9.6900,,32273338387.50,
300171,2026-06-05,31.5400,1.0900,,8676830885.94,0.00
300179,2026-06-05,53.7400,18.1500,,23071885546.88,0.00
603982,2026-06-05,0.0000,1.1500,,2450015485.16,
300201,2026-06-05,43.4600,9.9200,,18687487356.25,0.00
000581,2026-06-06,4.8200,0.8900,,18049889077.34,
300225,2026-06-05,25.3900,4.1600,,3651299400.00,0.00
300234,2026-06-05,114.3200,3.9300,,4443000757.81,0.00
300247,2026-06-05,14.1300,2.9000,,3352848103.13,0.00
603811,2026-06-05,7.9500,2.4300,,3521794234.38,
300259,2026-06-05,36.8400,2.3300,,7159185084.38,0.00
300260,2026-06-05,49.6100,12.2000,,26217898971.09,0.00
300265,2026-06-05,280.3700,4.7800,,11250487014.84,0.00
300285,2026-06-05,45.6800,9.0100,,64987606971.88,0.00
603967,2026-06-05,4.3800,1.7500,,4333333984.38,
300302,2026-06-05,29.1400,23.0700,,25405773458.20,0.00
300308,2026-06-05,22.9400,36.8400,,1315582927460.16,0.00
300316,2026-06-05,62.4300,3.7200,,64023108857.03,0.00
300317,2026-06-05,174.2100,3.1600,,4483017562.50,0.00
300323,2026-06-05,56.5600,4.3200,,28662157925.00,0.00
000582,2026-06-06,13.7400,1.5400,,31513898331.25,
600408,2026-06-06,0.0000,3.1200,,3614412000.00,
000589,2026-06-06,3.9400,0.7700,,7103563014.06,
300394,2026-06-05,72.3400,59.4100,,356076477031.25,0.00
300400,2026-06-05,28.2000,10.2200,,7218117573.24,0.00
300402,2026-06-05,26.3600,2.7900,,4242328829.30,0.00
300408,2026-06-05,32.6700,11.5400,,258401336857.81,0.00
300427,2026-06-05,108.8800,3.2200,,3869839578.13,0.00
600409,2026-06-06,0.0000,0.9600,,13170549012.50,
300432,2026-06-05,19.2600,7.9700,,39050925537.50,0.00
000591,2026-06-06,11.2000,0.8600,,20539506068.75,
600410,2026-06-06,0.0000,4.5500,,19627254906.25,
300475,2026-06-05,6.0800,16.4500,,80714234882.81,0.00
300476,2026-06-05,25.8500,16.9900,,333065757070.31,0.00
300480,2026-06-05,40.3500,7.4500,,12720849126.56,0.00
300502,2026-06-05,26.7900,36.4900,,744931505312.50,0.00
300539,2026-06-05,63.7300,5.3400,,6370072706.25,0.00
603969,2026-06-05,10.7900,2.5000,,7076854684.38,
300553,2026-06-05,113.1600,8.8000,,7472951425.29,0.00
300560,2026-06-05,51.7300,4.7100,,4181333406.25,0.00
300567,2026-06-05,123.9400,12.6700,,52936334840.82,0.00
603970,2026-06-05,5.5400,1.8700,,3045505106.45,
300592,2026-06-05,6.4400,1.9200,,4609720921.88,0.00
603976,2026-06-05,49.5200,2.8500,,3380916941.80,
300604,2026-06-05,37.2000,25.7500,,131153355885.94,0.00
603977,2026-06-05,22.9500,2.6500,,9163316503.91,
300613,2026-06-05,16.3900,4.7800,,13942769821.68,0.00
603978,2026-06-05,31.3000,3.4000,,5646772441.41,
603979,2026-06-05,7.4200,3.9000,,44632096242.19,
300626,2026-06-05,106.5300,13.6300,,7254000000.00,0.00
603980,2026-06-05,21.3500,0.9900,,3898560600.00,
300651,2026-06-05,598.8100,3.0000,,3280301267.48,0.00
300672,2026-06-05,118.1500,16.8300,,64913647500.00,0.00
300680,2026-06-05,13.8400,3.9000,,8045144406.25,0.00
300681,2026-06-05,17.5100,3.2200,,9937615362.70,0.00
300687,2026-06-05,33.7800,3.9800,,10663626916.80,0.00
603983,2026-06-05,9.1100,2.6800,,9206960000.00,
300715,2026-06-05,66.5200,5.4900,,9640412460.94,0.00
300720,2026-06-05,216.2500,25.9900,,15303714737.11,0.00
300721,2026-06-05,116.8200,4.5100,,5034418194.14,0.00
300723,2026-06-05,2.8600,8.7700,,16974615893.75,0.00
300726,2026-06-05,32.8900,5.9400,,30892103749.61,0.00
300745,2026-06-05,141.8100,3.4300,,7590549670.90,0.00
603985,2026-06-05,15.8400,3.0900,,10316077382.81,
300750,2026-06-05,8.9900,5.1500,,1864530756562.50,0.00
603987,2026-06-05,5.8600,1.1100,,3166734013.67,
300775,2026-06-05,122.1800,2.2300,,13119322334.38,0.00
300779,2026-06-05,796.8900,7.2000,,16981763778.32,0.00
300806,2026-06-05,247.3100,16.1300,,37660206189.06,0.00
603988,2026-06-05,105.6000,7.1300,,4753392000.00,
300816,2026-06-05,35.0400,7.2800,,6959200000.00,0.00
300819,2026-06-05,91.7400,10.8200,,9537183600.00,0.00
300821,2026-06-05,10.3600,3.9200,,20100000000.00,0.00
300831,2026-06-05,42.9500,6.8800,,6694400000.00,0.00
300836,2026-06-05,91.4300,10.0700,,6451844316.89,0.00
300854,2026-06-05,17.2800,4.5200,,4139845630.37,0.00
300863,2026-06-05,17.6900,11.9600,,17801761634.77,0.00
300865,2026-06-05,23.5700,2.8700,,2502988800.00,0.00
603990,2026-06-05,180.4400,8.2700,,6940365875.78,
300878,2026-06-05,239.1300,4.5700,,4168512815.72,0.00
603991,2026-06-05,31.9400,4.6300,,16275799534.57,
300926,2026-06-05,6.7000,2.4000,,8669027200.00,0.00
603992,2026-06-05,15.2200,3.9600,,14522910101.56,
300941,2026-06-05,1426.8500,2.5100,,3243240000.00,0.00
603995,2026-06-05,5.4800,1.1700,,6910184039.06,
603997,2026-06-05,14.1900,3.4500,,18676846759.38,
300975,2026-06-05,11.9900,11.5900,,30777852000.00,0.00
300979,2026-06-05,10.2900,2.4100,,39502950000.00,0.00
300986,2026-06-05,20.3000,3.5100,,7815146483.59,0.00
002020,2026-06-05,6.6100,1.7900,,10917848512.50,
603998,2026-06-05,4.8100,2.4500,,4250308012.50,
603999,2026-06-05,34.3900,1.5800,,3271680000.00,
605001,2026-06-05,20.3100,0.9100,,2479110758.59,
605003,2026-06-05,19.1700,1.7800,,2624600000.00,
300948,2026-06-05,4512.8900,5.1600,,5022851276.95,0.00
603813,2026-06-05,0.0000,7.4600,,3701778750.00,
300990,2026-06-05,23.3500,6.4900,,13959289525.39,0.00
300996,2026-06-05,77.5500,3.4500,,4563448341.02,0.00
300997,2026-06-05,20.6800,7.1200,,7686409669.53,0.00
301007,2026-06-05,59.8200,8.0600,,5302497200.00,0.00
301018,2026-06-05,128.8800,13.2200,,36481197244.92,0.00
301026,2026-06-05,7.9000,2.9900,,5069832625.00,0.00
301071,2026-06-05,53.4100,3.5700,,19213301532.03,0.00
301092,2026-06-05,35.8100,3.2000,,6332576699.71,0.00
301093,2026-06-05,3313.1200,9.1600,,20196796992.19,0.00
301109,2026-06-05,5.0100,1.4300,,11007958078.13,0.00
301110,2026-06-05,12.6700,3.4600,,5336143985.45,0.00
301119,2026-06-05,13.9000,3.3200,,3545360000.00,0.00
603815,2026-06-05,6.3900,2.3300,,3664031375.00,
301128,2026-06-05,143.8800,22.5200,,21140502843.16,0.00
301139,2026-06-05,83.5300,0.3400,,657752132.23,0.00
301148,2026-06-05,352.4700,3.8400,,6768481487.30,0.00
301150,2026-06-05,18.9800,3.6600,,13445911049.80,0.00
301165,2026-06-05,57.7600,13.8300,,71005452281.25,0.00
603817,2026-06-05,5.1800,1.0700,,3494614824.22,
301176,2026-06-05,74.7900,4.7200,,7023030685.55,0.00
603818,2026-06-05,172.1900,1.0300,,2135151305.47,
301186,2026-06-05,31.7200,3.0800,,5061005275.88,0.00
301189,2026-06-05,72.8500,5.7300,,11922341718.75,0.00
301191,2026-06-05,49.1400,5.5300,,9422191225.39,0.00
301196,2026-06-05,26.3400,5.6200,,18797055175.78,0.00
603819,2026-06-05,39.2500,3.3300,,2704209025.78,
301216,2026-06-05,3.7700,2.1900,,14354090982.03,0.00
301217,2026-06-05,86.7300,16.7700,,92236261053.13,0.00
301222,2026-06-05,18.4700,3.2400,,4761675232.03,0.00
603826,2026-06-05,26.2400,10.4200,,19492200000.00,
301280,2026-06-05,14.2100,4.0500,,8013948864.26,0.00
301309,2026-06-05,9.8100,1.9100,,3194983368.55,0.00
301312,2026-06-05,101.8800,11.8800,,14678368096.88,0.00
603828,2026-06-05,102.5000,6.1000,,3122831423.44,
301319,2026-06-05,73.2000,17.7800,,21779119494.73,0.00
603829,2026-06-05,118.1900,2.5600,,3824044909.57,
301328,2026-06-05,49.5000,4.6100,,9194247070.31,0.00
301338,2026-06-05,42.2500,16.1700,,27454392000.00,0.00
301349,2026-06-05,26.0600,2.9500,,8159463886.33,0.00
603833,2026-06-05,14.2500,1.1900,,22051334640.63,
603836,2026-06-05,21.4200,1.4800,,2581858757.03,
301361,2026-06-05,19.9300,3.3200,,4132254581.25,0.00
301373,2026-06-05,37.5800,8.4600,,14385569850.20,0.00
301377,2026-06-05,62.5100,55.9400,,162882477527.34,0.00
301381,2026-06-05,16.5100,2.5100,,7024207316.41,0.00
301439,2026-06-05,14.2100,2.5800,,7840401207.03,0.00
301456,2026-06-05,22.9500,1.8100,,4066867798.44,0.00
301489,2026-06-05,64.8800,15.7300,,17208162493.46,0.00
301500,2026-06-05,3.5600,2.7800,,14430927159.38,0.00
301502,2026-06-05,50.6600,5.5700,,4662580359.77,0.00
301550,2026-06-05,99.7300,20.9500,,39128496707.81,0.00
301566,2026-06-05,27.6400,9.7900,,14912372800.00,0.00
301587,2026-06-05,24.4400,1.8500,,3683199951.17,0.00
301603,2026-06-05,15.8100,6.6900,,16743374000.00,0.00
301609,2026-06-05,52.2600,5.8500,,7586950400.00,0.00
603839,2026-06-05,8.6300,1.5600,,2623969910.16,
600023,2026-06-05,8.4800,1.0400,,80318307675.00,0.00
600027,2026-06-05,3.3800,1.2100,,60381223500.00,0.00
600032,2026-06-05,87.1300,1.9300,,24744108965.63,0.00
600036,2026-06-05,2.5700,0.8600,,972981620100.00,0.00
603848,2026-06-05,14.4800,2.2600,,5883182801.56,
603855,2026-06-05,6.4900,2.7300,,6125824933.59,
600078,2026-06-05,34.2000,5.5400,,9434771695.31,0.00
600110,2026-06-05,48.8700,3.4700,,19590192784.38,0.00
603856,2026-06-05,7.6500,1.2200,,3412878734.38,
603858,2026-06-05,4.9500,1.5500,,15871254984.38,
603859,2026-06-05,22.6100,3.5100,,11094593505.47,
600183,2026-06-05,28.8100,18.6100,,333663815887.50,0.00
600187,2026-06-05,14.8400,0.8700,,2598187560.94,0.00
600208,2026-06-05,7.7100,0.5800,,24250480781.25,0.00
600226,2026-06-05,28.7400,5.5700,,20642205875.00,0.00
301115,2026-06-05,0.0000,2.5200,,6256360591.80,0.00
000593,2026-06-06,49.4800,8.2000,,7255105446.09,
000595,2026-06-06,408.5400,16.6400,,8050300239.84,
600255,2026-06-05,49.2700,5.5000,,8109600170.31,0.00
600259,2026-06-05,18.4900,8.6300,,31598059581.25,0.00
000596,2026-06-06,2.9000,1.7900,,46633092000.00,
600276,2026-06-05,13.6900,4.9100,,312479376000.00,0.00
600309,2026-06-05,6.1000,2.0400,,226833969418.75,0.00
600312,2026-06-05,6.3000,2.2400,,26120734062.50,0.00
600339,2026-06-05,9.2300,0.7200,,19429353300.00,0.00
600363,2026-06-05,19.7900,3.6100,,16358231095.31,0.00
600378,2026-06-05,19.5200,3.2400,,60113981796.88,0.00
000597,2026-06-06,23.7900,1.1400,,6336271968.75,
000598,2026-06-06,3.8900,1.0100,,20500140112.50,
600388,2026-06-05,8.7200,1.9000,,21298676922.66,0.00
000599,2026-06-06,27.3700,0.7900,,11572920000.00,
600421,2026-06-05,0.9600,5.0700,,70416000.00,0.00
600487,2026-06-05,21.4500,7.3200,,237069617062.50,0.00
000600,2026-06-06,3.4500,1.6600,,20701130625.00,
600497,2026-06-05,6.8100,2.6200,,45061002787.50,0.00
600498,2026-06-05,199.8000,4.3700,,76709300400.00,0.00
000601,2026-06-06,80.3500,2.0500,,8482817196.88,
600509,2026-06-05,6.8000,1.5300,,11916024970.31,0.00
600519,2026-06-05,5.8400,5.8800,,1591178817643.75,0.00
600522,2026-06-05,17.1100,4.1400,,157234592103.13,0.00
000603,2026-06-06,25.8200,5.7300,,20498990131.25,
600549,2026-06-05,8.8500,5.3600,,98001670276.56,0.00
600550,2026-06-05,39.6700,26.4500,,23626809853.13,0.00
600578,2026-06-05,5.1400,2.2500,,56636495775.00,0.00
600584,2026-06-05,46.6400,4.7100,,135369209289.06,0.00
600599,2026-06-05,0.9100,0.6600,,83000000.00,0.00
000605,2026-06-06,11.8500,1.0300,,2204116210.94,
600418,2026-06-06,0.0000,5.9300,,74613295937.50,
600699,2026-06-05,10.1800,2.3400,,40940344500.00,0.00
600707,2026-06-05,759.7600,1.9300,,42020043240.63,0.00
600422,2026-06-06,0.0000,1.2600,,6570549781.25,
600721,2026-06-05,40.9900,3.3700,,2722597129.69,0.00
600726,2026-06-05,12.2900,14.8400,,73933593937.50,0.00
600736,2026-06-05,3.8700,1.1200,,8335360528.13,0.00
000612,2026-06-06,2.6100,1.7300,,13304945025.00,
600425,2026-06-06,0.0000,0.9100,,5857168687.50,
600759,2026-06-05,10.7800,1.3200,,11949147000.00,0.00
002023,2026-06-05,34.4500,2.3600,,8786602379.69,
603822,2026-06-05,0.0000,18.1000,,6030833027.34,
603825,2026-06-05,0.0000,66.1800,,2062159141.80,
603838,2026-06-05,0.0000,3.1400,,2758537886.33,
000617,2026-06-06,5.8900,0.8700,,92666437237.50,
600435,2026-06-06,0.0000,6.1700,,17921440078.13,
603359,2026-06-05,0.0000,0.9100,,1275834604.69,0.00
600769,2026-06-05,126.4600,47.4000,,6007134543.75,0.00
600777,2026-06-05,27.1500,1.7500,,38762825062.50,0.00
603860,2026-06-05,268.8300,2.1800,,1833700000.00,
603861,2026-06-05,28.5600,2.4300,,9724098860.55,
600809,2026-06-05,2.7700,3.3100,,148872233614.06,0.00
600841,2026-06-05,28.4100,1.6000,,10283758935.94,0.00
600863,2026-06-05,7.0300,2.3400,,48813229806.25,0.00
600869,2026-06-05,65.4800,14.7100,,63273748684.38,0.00
600875,2026-06-05,7.1700,2.4300,,113710887075.00,0.00
600900,2026-06-05,9.9900,2.9600,,675567485175.00,0.00
600903,2026-06-05,9.8200,3.2500,,9959081187.50,0.00
600956,2026-06-05,5.5000,1.5900,,39350684050.00,0.00
600971,2026-06-05,32.9500,0.8500,,10056041245.31,0.00
600982,2026-06-05,9.8000,1.5600,,7108110900.00,0.00
600995,2026-06-05,10.6600,2.0900,,48355569834.38,0.00
601016,2026-06-05,14.8500,1.7000,,30300705112.50,0.00
601089,2026-06-05,8.6000,2.1200,,8208000000.00,0.00
601126,2026-06-05,22.1800,11.6100,,60025249023.44,0.00
601168,2026-06-05,4.5900,3.6500,,72752990000.00,0.00
601318,2026-06-05,3.8700,0.9500,,968396720900.00,0.00
601330,2026-06-05,5.7900,1.4500,,11959687987.50,0.00
601566,2026-06-05,9.2600,1.5700,,6430189253.91,0.00
601595,2026-06-05,66.6100,5.1200,,8663706000.00,0.00
601678,2026-06-05,7.5400,0.9400,,11045210662.50,0.00
601838,2026-06-05,2.5600,0.8800,,80699808350.00,0.00
601857,2026-06-05,4.0200,1.2000,,1941852597800.00,0.00
601868,2026-06-05,8.7900,1.0700,,127854134650.00,0.00
601869,2026-06-05,73.8500,25.6900,,365660835855.47,0.00
601888,2026-06-05,5.0600,2.0500,,118849972312.50,0.00
601899,2026-06-05,3.9200,3.9900,,787882885450.00,0.00
601916,2026-06-05,1.4200,0.4600,,84865722150.00,0.00
601991,2026-06-05,5.0700,3.9800,,146758210300.00,0.00
603002,2026-06-05,4054.6000,5.5000,,18995815136.72,0.00
603866,2026-06-05,14.1600,1.4000,,7342711214.06,
